"Date","Age","Case Count","Daily Rate per 100k","Seven-day Average Case Rate"
2021-02-25,"11-13 years",30,18.47313390559,17.9
2021-02-25,"14-17 years",39,18.2566320726895,28.2
2021-02-25,"5-10 years",32,10.2720817657709,12.7
2021-02-26,"11-13 years",29,17.8573627754036,17.9
2021-02-26,"14-17 years",70,32.7683139766221,27.7
2021-02-26,"5-10 years",30,9.63007665541018,11.7
2021-02-27,"11-13 years",20,12.3154226037266,16.8
2021-02-27,"14-17 years",35,16.3841569883111,25.8
2021-02-27,"5-10 years",22,7.06205621396746,11.1
2021-02-28,"11-13 years",8,4.92616904149066,16.3
2021-02-28,"14-17 years",13,6.08554402422983,24.3
2021-02-28,"5-10 years",16,5.13604088288543,10.6
2021-03-01,"11-13 years",22,13.5469648640993,15.6
2021-03-01,"14-17 years",58,27.1508887234869,24.1
2021-03-01,"5-10 years",33,10.5930843209512,10.7
2021-03-02,"11-13 years",19,11.6996514735403,14.8
2021-03-02,"14-17 years",68,31.8320764344329,23.3
2021-03-02,"5-10 years",48,15.4081226486563,10.9
2021-03-03,"11-13 years",34,20.9362184263353,14.3
2021-03-03,"14-17 years",49,22.9378197836355,22.2
2021-03-03,"5-10 years",34,10.9140868761315,9.9
2021-03-04,"11-13 years",23,14.1627359942856,13.6
2021-03-04,"14-17 years",68,31.8320764344329,24.1
2021-03-04,"5-10 years",20,6.42005110360678,9.3
2021-03-05,"11-13 years",28,17.2415916452173,13.5
2021-03-05,"14-17 years",53,24.8102948680139,23
2021-03-05,"5-10 years",27,8.66706898986916,9.2
2021-03-06,"11-13 years",14,8.62079582260865,13
2021-03-06,"14-17 years",35,16.3841569883111,23
2021-03-06,"5-10 years",24,7.70406132432814,9.3
2021-03-07,"11-13 years",8,4.92616904149066,13
2021-03-07,"14-17 years",18,8.42613787970284,23.3
2021-03-07,"5-10 years",16,5.13604088288543,9.3
2021-03-08,"11-13 years",27,16.625820515031,13.5
2021-03-08,"14-17 years",44,20.5972259281625,22.4
2021-03-08,"5-10 years",23,7.3830587691478,8.8
2021-03-09,"11-13 years",36,22.167760686708,15
2021-03-09,"14-17 years",57,26.6827699523923,21.7
2021-03-09,"5-10 years",31,9.95107921059052,8
2021-03-10,"11-13 years",39,24.015074077267,15.4
2021-03-10,"14-17 years",47,22.0015822414463,21.5
2021-03-10,"5-10 years",41,13.1611047623939,8.3
2021-03-11,"11-13 years",12,7.38925356223599,14.4
2021-03-11,"14-17 years",38,17.7885133015949,19.5
2021-03-11,"5-10 years",31,9.95107921059052,8.9
2021-03-12,"11-13 years",26,16.0100493848446,14.3
2021-03-12,"14-17 years",47,22.0015822414463,19.1
2021-03-12,"5-10 years",24,7.70406132432814,8.7
2021-03-13,"11-13 years",18,11.083880343354,14.6
2021-03-13,"14-17 years",38,17.7885133015949,19.3
2021-03-13,"5-10 years",33,10.5930843209512,9.1
2021-03-14,"11-13 years",11,6.77348243204966,14.9
2021-03-14,"14-17 years",13,6.08554402422983,19
2021-03-14,"5-10 years",10,3.21002555180339,8.9
2021-03-15,"11-13 years",20,12.3154226037266,14.3
2021-03-15,"14-17 years",49,22.9378197836355,19.3
2021-03-15,"5-10 years",36,11.5560919864922,9.4
2021-03-16,"11-13 years",33,20.320447296149,14
2021-03-16,"14-17 years",62,29.0233638078653,19.7
2021-03-16,"5-10 years",46,14.7661175382956,10.1
2021-03-17,"11-13 years",27,16.625820515031,12.9
2021-03-17,"14-17 years",77,36.0451453742844,21.7
2021-03-17,"5-10 years",40,12.8401022072136,10.1
2021-03-18,"11-13 years",26,16.0100493848446,14.2
2021-03-18,"14-17 years",45,21.0653446992571,22.1
2021-03-18,"5-10 years",23,7.3830587691478,9.7
2021-03-19,"11-13 years",19,11.6996514735403,13.5
2021-03-19,"14-17 years",32,14.9798006750273,21.1
2021-03-19,"5-10 years",29,9.30907410022984,10
2021-03-20,"11-13 years",15,9.23656695279498,13.3
2021-03-20,"14-17 years",23,10.7667317351758,20.1
2021-03-20,"5-10 years",25,8.02506387950848,9.6
2021-03-21,"11-13 years",7,4.31039791130433,12.9
2021-03-21,"14-17 years",11,5.14930648204062,20
2021-03-21,"5-10 years",15,4.81503832770509,9.8
2021-03-22,"11-13 years",23,14.1627359942856,13.2
2021-03-22,"14-17 years",46,21.5334634703517,19.8
2021-03-22,"5-10 years",20,6.42005110360678,9.1
2021-03-23,"11-13 years",21,12.931193733913,12.1
2021-03-23,"14-17 years",46,21.5334634703517,18.7
2021-03-23,"5-10 years",20,6.42005110360678,7.9
2021-03-24,"11-13 years",31,19.0889050357763,12.5
2021-03-24,"14-17 years",47,22.0015822414463,16.7
2021-03-24,"5-10 years",30,9.63007665541018,7.4
2021-03-25,"11-13 years",21,12.931193733913,12.1
2021-03-25,"14-17 years",33,15.4479194461219,15.9
2021-03-25,"5-10 years",22,7.06205621396746,7.4
2021-03-26,"11-13 years",19,11.6996514735403,12.1
2021-03-26,"14-17 years",37,17.3203945305003,16.3
2021-03-26,"5-10 years",20,6.42005110360678,7
2021-03-27,"11-13 years",12,7.38925356223599,11.8
2021-03-27,"14-17 years",27,12.6392068195543,16.5
2021-03-27,"5-10 years",14,4.49403577252475,6.5
2021-03-28,"11-13 years",6,3.69462678111799,11.7
2021-03-28,"14-17 years",13,6.08554402422983,16.7
2021-03-28,"5-10 years",10,3.21002555180339,6.2
2021-03-29,"11-13 years",11,6.77348243204966,10.6
2021-03-29,"14-17 years",22,10.2986129640812,15
2021-03-29,"5-10 years",20,6.42005110360678,6.2
2021-03-30,"11-13 years",13,8.00502469242232,9.9
2021-03-30,"14-17 years",47,22.0015822414463,15.1
2021-03-30,"5-10 years",19,6.09904854842645,6.2
2021-03-31,"11-13 years",21,12.931193733913,9.1
2021-03-31,"14-17 years",36,16.8522757594057,14.4
2021-03-31,"5-10 years",21,6.74105365878712,5.8
2021-04-01,"11-13 years",26,16.0100493848446,9.5
2021-04-01,"14-17 years",23,10.7667317351758,13.7
2021-04-01,"5-10 years",22,7.06205621396746,5.8
2021-04-02,"11-13 years",19,11.6996514735403,9.5
2021-04-02,"14-17 years",38,17.7885133015949,13.8
2021-04-02,"5-10 years",19,6.09904854842645,5.7
2021-04-03,"11-13 years",18,11.083880343354,10
2021-04-03,"14-17 years",17,7.95801910860824,13.1
2021-04-03,"5-10 years",20,6.42005110360678,6
2021-04-04,"11-13 years",8,4.92616904149066,10.2
2021-04-04,"14-17 years",9,4.21306893985142,12.8
2021-04-04,"5-10 years",15,4.81503832770509,6.2
2021-04-05,"11-13 years",10,6.15771130186332,10.1
2021-04-05,"14-17 years",17,7.95801910860824,12.5
2021-04-05,"5-10 years",15,4.81503832770509,6
2021-04-06,"11-13 years",23,14.1627359942856,11
2021-04-06,"14-17 years",51,23.8740573258247,12.8
2021-04-06,"5-10 years",23,7.3830587691478,6.2
2021-04-07,"11-13 years",18,11.083880343354,10.7
2021-04-07,"14-17 years",44,20.5972259281625,13.3
2021-04-07,"5-10 years",20,6.42005110360678,6.1
2021-04-08,"11-13 years",13,8.00502469242232,9.6
2021-04-08,"14-17 years",22,10.2986129640812,13.2
2021-04-08,"5-10 years",21,6.74105365878712,6.1
2021-04-09,"11-13 years",13,8.00502469242232,9.1
2021-04-09,"14-17 years",30,14.0435631328381,12.7
2021-04-09,"5-10 years",21,6.74105365878712,6.2
2021-04-10,"11-13 years",11,6.77348243204966,8.4
2021-04-10,"14-17 years",26,12.1710880484597,13.3
2021-04-10,"5-10 years",20,6.42005110360678,6.2
2021-04-11,"11-13 years",9,5.54194017167699,8.5
2021-04-11,"14-17 years",9,4.21306893985142,13.3
2021-04-11,"5-10 years",11,3.53102810698373,6
2021-04-12,"11-13 years",19,11.6996514735403,9.3
2021-04-12,"14-17 years",46,21.5334634703517,15.2
2021-04-12,"5-10 years",13,4.17303321734441,5.9
2021-04-13,"11-13 years",21,12.931193733913,9.1
2021-04-13,"14-17 years",51,23.8740573258247,15.2
2021-04-13,"5-10 years",34,10.9140868761315,6.4
2021-04-14,"11-13 years",25,15.3942782546583,9.8
2021-04-14,"14-17 years",48,22.4697010125409,15.5
2021-04-14,"5-10 years",25,8.02506387950848,6.6
2021-04-15,"11-13 years",22,13.5469648640993,10.6
2021-04-15,"14-17 years",58,27.1508887234869,17.9
2021-04-15,"5-10 years",22,7.06205621396746,6.7
2021-04-16,"11-13 years",10,6.15771130186332,10.3
2021-04-16,"14-17 years",22,10.2986129640812,17.4
2021-04-16,"5-10 years",31,9.95107921059052,7.2
2021-04-17,"11-13 years",9,5.54194017167699,10.1
2021-04-17,"14-17 years",17,7.95801910860824,16.8
2021-04-17,"5-10 years",20,6.42005110360678,7.2
2021-04-18,"11-13 years",10,6.15771130186332,10.2
2021-04-18,"14-17 years",11,5.14930648204062,16.9
2021-04-18,"5-10 years",7,2.24701788626237,7
2021-04-19,"11-13 years",11,6.77348243204966,9.5
2021-04-19,"14-17 years",22,10.2986129640812,15.3
2021-04-19,"5-10 years",14,4.49403577252475,7
2021-04-20,"11-13 years",38,23.3993029470806,11
2021-04-20,"14-17 years",60,28.0871262656761,15.9
2021-04-20,"5-10 years",37,11.8770945416726,7.2
2021-04-21,"11-13 years",19,11.6996514735403,10.5
2021-04-21,"14-17 years",38,17.7885133015949,15.2
2021-04-21,"5-10 years",26,8.34606643468882,7.2
2021-04-22,"11-13 years",21,12.931193733913,10.4
2021-04-22,"14-17 years",46,21.5334634703517,14.4
2021-04-22,"5-10 years",20,6.42005110360678,7.1
2021-04-23,"11-13 years",25,15.3942782546583,11.7
2021-04-23,"14-17 years",55,25.7465324102031,16.7
2021-04-23,"5-10 years",29,9.30907410022984,7
2021-04-24,"11-13 years",18,11.083880343354,12.5
2021-04-24,"14-17 years",24,11.2348505062705,17.1
2021-04-24,"5-10 years",20,6.42005110360678,7
2021-04-25,"11-13 years",11,6.77348243204966,12.6
2021-04-25,"14-17 years",28,13.1073255906489,18.3
2021-04-25,"5-10 years",19,6.09904854842645,7.6
2021-04-26,"11-13 years",10,6.15771130186332,12.5
2021-04-26,"14-17 years",60,28.0871262656761,20.8
2021-04-26,"5-10 years",16,5.13604088288543,7.7
2021-04-27,"11-13 years",37,22.7835318168943,12.4
2021-04-27,"14-17 years",77,36.0451453742844,21.9
2021-04-27,"5-10 years",41,13.1611047623939,7.8
2021-04-28,"11-13 years",26,16.0100493848446,13
2021-04-28,"14-17 years",76,35.5770266031898,24.5
2021-04-28,"5-10 years",19,6.09904854842645,7.5
2021-04-29,"11-13 years",21,12.931193733913,13
2021-04-29,"14-17 years",51,23.8740573258247,24.8
2021-04-29,"5-10 years",18,5.77804599324611,7.4
2021-04-30,"11-13 years",25,15.3942782546583,13
2021-04-30,"14-17 years",52,24.3421760969193,24.6
2021-04-30,"5-10 years",29,9.30907410022984,7.4
2021-05-01,"11-13 years",16,9.85233808298132,12.8
2021-05-01,"14-17 years",28,13.1073255906489,24.9
2021-05-01,"5-10 years",14,4.49403577252475,7.2
2021-05-02,"11-13 years",16,9.85233808298132,13.3
2021-05-02,"14-17 years",23,10.7667317351758,24.5
2021-05-02,"5-10 years",10,3.21002555180339,6.7
2021-05-03,"11-13 years",22,13.5469648640993,14.3
2021-05-03,"14-17 years",32,14.9798006750273,22.7
2021-05-03,"5-10 years",19,6.09904854842645,6.9
2021-05-04,"11-13 years",39,24.015074077267,14.5
2021-05-04,"14-17 years",59,27.6190074945815,21.5
2021-05-04,"5-10 years",33,10.5930843209512,6.5
2021-05-05,"11-13 years",40,24.6308452074533,15.7
2021-05-05,"14-17 years",44,20.5972259281625,19.3
2021-05-05,"5-10 years",26,8.34606643468882,6.8
2021-05-06,"11-13 years",25,15.3942782546583,16.1
2021-05-06,"14-17 years",41,19.1928696148787,18.7
2021-05-06,"5-10 years",17,5.45704343806577,6.8
2021-05-07,"11-13 years",20,12.3154226037266,15.7
2021-05-07,"14-17 years",48,22.4697010125409,18.4
2021-05-07,"5-10 years",26,8.34606643468882,6.6
2021-05-08,"11-13 years",20,12.3154226037266,16
2021-05-08,"14-17 years",10,4.68118771094602,17.2
2021-05-08,"5-10 years",25,8.02506387950848,7.2
2021-05-09,"11-13 years",10,6.15771130186332,15.5
2021-05-09,"14-17 years",18,8.42613787970284,16.9
2021-05-09,"5-10 years",7,2.24701788626237,7
2021-05-10,"11-13 years",13,8.00502469242232,14.7
2021-05-10,"14-17 years",26,12.1710880484597,16.5
2021-05-10,"5-10 years",7,2.24701788626237,6.5
2021-05-11,"11-13 years",41,25.2466163376396,14.9
2021-05-11,"14-17 years",52,24.3421760969193,16
2021-05-11,"5-10 years",26,8.34606643468882,6.1
2021-05-12,"11-13 years",22,13.5469648640993,13.3
2021-05-12,"14-17 years",51,23.8740573258247,16.5
2021-05-12,"5-10 years",27,8.66706898986916,6.2
2021-05-13,"11-13 years",37,22.7835318168943,14.3
2021-05-13,"14-17 years",47,22.0015822414463,16.9
2021-05-13,"5-10 years",18,5.77804599324611,6.2
2021-05-14,"11-13 years",10,6.15771130186332,13.5
2021-05-14,"14-17 years",41,19.1928696148787,16.4
2021-05-14,"5-10 years",16,5.13604088288543,5.8
2021-05-15,"11-13 years",15,9.23656695279498,13
2021-05-15,"14-17 years",25,11.7029692773651,17.4
2021-05-15,"5-10 years",18,5.77804599324611,5.5
2021-05-16,"11-13 years",13,8.00502469242232,13.3
2021-05-16,"14-17 years",15,7.02178156641903,17.2
2021-05-16,"5-10 years",10,3.21002555180339,5.6
2021-05-17,"11-13 years",13,8.00502469242232,13.3
2021-05-17,"14-17 years",27,12.6392068195543,17.3
2021-05-17,"5-10 years",12,3.85203066216407,5.8
2021-05-18,"11-13 years",23,14.1627359942856,11.7
2021-05-18,"14-17 years",36,16.8522757594057,16.2
2021-05-18,"5-10 years",38,12.1980970968529,6.4
2021-05-19,"11-13 years",10,6.15771130186332,10.6
2021-05-19,"14-17 years",20,9.36237542189204,14.1
2021-05-19,"5-10 years",6,1.92601533108204,5.4
2021-05-20,"11-13 years",17,10.4681092131676,8.9
2021-05-20,"14-17 years",24,11.2348505062705,12.6
2021-05-20,"5-10 years",18,5.77804599324611,5.4
2021-05-21,"11-13 years",11,6.77348243204966,9
2021-05-21,"14-17 years",15,7.02178156641903,10.8
2021-05-21,"5-10 years",10,3.21002555180339,5.1
2021-05-22,"11-13 years",13,8.00502469242232,8.8
2021-05-22,"14-17 years",13,6.08554402422983,10
2021-05-22,"5-10 years",17,5.45704343806577,5.1
2021-05-23,"11-13 years",3,1.847313390559,7.9
2021-05-23,"14-17 years",4,1.87247508437841,9.3
2021-05-23,"5-10 years",6,1.92601533108204,4.9
2021-05-24,"11-13 years",5,3.07885565093166,7.2
2021-05-24,"14-17 years",7,3.27683139766221,8
2021-05-24,"5-10 years",13,4.17303321734441,5
2021-05-25,"11-13 years",14,8.62079582260865,6.4
2021-05-25,"14-17 years",19,8.89425665079744,6.8
2021-05-25,"5-10 years",10,3.21002555180339,3.7
2021-05-26,"11-13 years",16,9.85233808298132,6.9
2021-05-26,"14-17 years",23,10.7667317351758,7
2021-05-26,"5-10 years",11,3.53102810698373,3.9
2021-05-27,"11-13 years",16,9.85233808298132,6.9
2021-05-27,"14-17 years",18,8.42613787970284,6.6
2021-05-27,"5-10 years",13,4.17303321734441,3.7
2021-05-28,"11-13 years",6,3.69462678111799,6.4
2021-05-28,"14-17 years",11,5.14930648204062,6.4
2021-05-28,"5-10 years",6,1.92601533108204,3.5
2021-05-29,"11-13 years",11,6.77348243204966,6.2
2021-05-29,"14-17 years",10,4.68118771094602,6.2
2021-05-29,"5-10 years",10,3.21002555180339,3.2
2021-05-30,"11-13 years",5,3.07885565093166,6.4
2021-05-30,"14-17 years",9,4.21306893985142,6.5
2021-05-30,"5-10 years",6,1.92601533108204,3.2
2021-05-31,"11-13 years",3,1.847313390559,6.2
2021-05-31,"14-17 years",6,2.80871262656761,6.4
2021-05-31,"5-10 years",3,0.963007665541018,2.7
2021-06-01,"11-13 years",8,4.92616904149066,5.7
2021-06-01,"14-17 years",15,7.02178156641903,6.2
2021-06-01,"5-10 years",9,2.88902299662305,2.7
2021-06-02,"11-13 years",10,6.15771130186332,5.2
2021-06-02,"14-17 years",22,10.2986129640812,6.1
2021-06-02,"5-10 years",15,4.81503832770509,2.8
2021-06-03,"11-13 years",5,3.07885565093166,4.2
2021-06-03,"14-17 years",23,10.7667317351758,6.4
2021-06-03,"5-10 years",21,6.74105365878712,3.2
2021-06-04,"11-13 years",12,7.38925356223599,4.8
2021-06-04,"14-17 years",16,7.48990033751363,6.8
2021-06-04,"5-10 years",11,3.53102810698373,3.4
2021-06-05,"11-13 years",12,7.38925356223599,4.8
2021-06-05,"14-17 years",15,7.02178156641903,7.1
2021-06-05,"5-10 years",13,4.17303321734441,3.6
2021-06-06,"11-13 years",11,6.77348243204966,5.4
2021-06-06,"14-17 years",5,2.34059385547301,6.8
2021-06-06,"5-10 years",14,4.49403577252475,3.9
2021-06-07,"11-13 years",10,6.15771130186332,6
2021-06-07,"14-17 years",17,7.95801910860824,7.6
2021-06-07,"5-10 years",12,3.85203066216407,4.4
2021-06-08,"11-13 years",16,9.85233808298132,6.7
2021-06-08,"14-17 years",24,11.2348505062705,8.2
2021-06-08,"5-10 years",20,6.42005110360678,4.9
2021-06-09,"11-13 years",18,11.083880343354,7.4
2021-06-09,"14-17 years",25,11.7029692773651,8.4
2021-06-09,"5-10 years",17,5.45704343806577,5
2021-06-10,"11-13 years",11,6.77348243204966,7.9
2021-06-10,"14-17 years",14,6.55366279532443,7.8
2021-06-10,"5-10 years",15,4.81503832770509,4.7
2021-06-11,"11-13 years",20,12.3154226037266,8.6
2021-06-11,"14-17 years",24,11.2348505062705,8.3
2021-06-11,"5-10 years",22,7.06205621396746,5.2
2021-06-12,"11-13 years",4,2.46308452074533,7.9
2021-06-12,"14-17 years",13,6.08554402422983,8.2
2021-06-12,"5-10 years",12,3.85203066216407,5.1
2021-06-13,"11-13 years",5,3.07885565093166,7.4
2021-06-13,"14-17 years",6,2.80871262656761,8.2
2021-06-13,"5-10 years",5,1.6050127759017,4.7
2021-06-14,"11-13 years",10,6.15771130186332,7.4
2021-06-14,"14-17 years",15,7.02178156641903,8.1
2021-06-14,"5-10 years",10,3.21002555180339,4.6
2021-06-15,"11-13 years",24,14.778507124472,8.1
2021-06-15,"14-17 years",23,10.7667317351758,8
2021-06-15,"5-10 years",23,7.3830587691478,4.8
2021-06-16,"11-13 years",15,9.23656695279498,7.8
2021-06-16,"14-17 years",16,7.48990033751363,7.4
2021-06-16,"5-10 years",19,6.09904854842645,4.9
2021-06-17,"11-13 years",12,7.38925356223599,7.9
2021-06-17,"14-17 years",19,8.89425665079744,7.8
2021-06-17,"5-10 years",24,7.70406132432814,5.3
2021-06-18,"11-13 years",19,11.6996514735403,7.8
2021-06-18,"14-17 years",14,6.55366279532443,7.1
2021-06-18,"5-10 years",12,3.85203066216407,4.8
2021-06-19,"11-13 years",11,6.77348243204966,8.4
2021-06-19,"14-17 years",19,8.89425665079744,7.5
2021-06-19,"5-10 years",20,6.42005110360678,5.2
2021-06-20,"11-13 years",7,4.31039791130433,8.6
2021-06-20,"14-17 years",5,2.34059385547301,7.4
2021-06-20,"5-10 years",9,2.88902299662305,5.4
2021-06-21,"11-13 years",4,2.46308452074533,8.1
2021-06-21,"14-17 years",18,8.42613787970284,7.6
2021-06-21,"5-10 years",16,5.13604088288543,5.6
2021-06-22,"11-13 years",22,13.5469648640993,7.9
2021-06-22,"14-17 years",36,16.8522757594057,8.5
2021-06-22,"5-10 years",29,9.30907410022984,5.9
2021-06-23,"11-13 years",19,11.6996514735403,8.3
2021-06-23,"14-17 years",35,16.3841569883111,9.8
2021-06-23,"5-10 years",20,6.42005110360678,6
2021-06-24,"11-13 years",6,3.69462678111799,7.7
2021-06-24,"14-17 years",16,7.48990033751363,9.6
2021-06-24,"5-10 years",18,5.77804599324611,5.7
2021-06-25,"11-13 years",16,9.85233808298132,7.5
2021-06-25,"14-17 years",20,9.36237542189204,10
2021-06-25,"5-10 years",13,4.17303321734441,5.7
2021-06-26,"11-13 years",13,8.00502469242232,7.7
2021-06-26,"14-17 years",6,2.80871262656761,9.1
2021-06-26,"5-10 years",15,4.81503832770509,5.5
2021-06-27,"11-13 years",10,6.15771130186332,7.9
2021-06-27,"14-17 years",22,10.2986129640812,10.2
2021-06-27,"5-10 years",17,5.45704343806577,5.9
2021-06-28,"11-13 years",22,13.5469648640993,9.5
2021-06-28,"14-17 years",26,12.1710880484597,10.8
2021-06-28,"5-10 years",22,7.06205621396746,6.1
2021-06-29,"11-13 years",24,14.778507124472,9.7
2021-06-29,"14-17 years",42,19.6609883859733,11.2
2021-06-29,"5-10 years",37,11.8770945416726,6.5
2021-06-30,"11-13 years",25,15.3942782546583,10.2
2021-06-30,"14-17 years",28,13.1073255906489,10.7
2021-06-30,"5-10 years",25,8.02506387950848,6.7
2021-07-01,"11-13 years",19,11.6996514735403,11.3
2021-07-01,"14-17 years",34,15.9160382172165,11.9
2021-07-01,"5-10 years",20,6.42005110360678,6.8
2021-07-02,"11-13 years",20,12.3154226037266,11.7
2021-07-02,"14-17 years",24,11.2348505062705,12.2
2021-07-02,"5-10 years",20,6.42005110360678,7.2
2021-07-03,"11-13 years",11,6.77348243204966,11.5
2021-07-03,"14-17 years",30,14.0435631328381,13.8
2021-07-03,"5-10 years",23,7.3830587691478,7.5
2021-07-04,"11-13 years",3,1.847313390559,10.9
2021-07-04,"14-17 years",10,4.68118771094602,13
2021-07-04,"5-10 years",0,0,6.7
2021-07-05,"11-13 years",5,3.07885565093166,9.4
2021-07-05,"14-17 years",3,1.40435631328381,11.4
2021-07-05,"5-10 years",5,1.6050127759017,6
2021-07-06,"11-13 years",15,9.23656695279498,8.6
2021-07-06,"14-17 years",21,9.83049419298665,10
2021-07-06,"5-10 years",19,6.09904854842645,5.1
2021-07-07,"11-13 years",27,16.625820515031,8.8
2021-07-07,"14-17 years",38,17.7885133015949,10.7
2021-07-07,"5-10 years",37,11.8770945416726,5.7
2021-07-08,"11-13 years",17,10.4681092131676,8.6
2021-07-08,"14-17 years",39,18.2566320726895,11
2021-07-08,"5-10 years",35,11.2350894313119,6.4
2021-07-09,"11-13 years",23,14.1627359942856,8.9
2021-07-09,"14-17 years",32,14.9798006750273,11.6
2021-07-09,"5-10 years",25,8.02506387950848,6.6
2021-07-10,"11-13 years",25,15.3942782546583,10.1
2021-07-10,"14-17 years",22,10.2986129640812,11
2021-07-10,"5-10 years",29,9.30907410022984,6.9
2021-07-11,"11-13 years",9,5.54194017167699,10.6
2021-07-11,"14-17 years",12,5.61742525313523,11.2
2021-07-11,"5-10 years",11,3.53102810698373,7.4
2021-07-12,"11-13 years",13,8.00502469242232,11.3
2021-07-12,"14-17 years",26,12.1710880484597,12.7
2021-07-12,"5-10 years",14,4.49403577252475,7.8
2021-07-13,"11-13 years",14,8.62079582260865,11.3
2021-07-13,"14-17 years",27,12.6392068195543,13.1
2021-07-13,"5-10 years",24,7.70406132432814,8
2021-07-14,"11-13 years",21,12.931193733913,10.7
2021-07-14,"14-17 years",51,23.8740573258247,14
2021-07-14,"5-10 years",26,8.34606643468882,7.5
2021-07-15,"11-13 years",20,12.3154226037266,11
2021-07-15,"14-17 years",28,13.1073255906489,13.2
2021-07-15,"5-10 years",38,12.1980970968529,7.7
2021-07-16,"11-13 years",23,14.1627359942856,11
2021-07-16,"14-17 years",30,14.0435631328381,13.1
2021-07-16,"5-10 years",53,17.013135424558,8.9
2021-07-17,"11-13 years",24,14.778507124472,10.9
2021-07-17,"14-17 years",36,16.8522757594057,14
2021-07-17,"5-10 years",28,8.9880715450495,8.9
2021-07-18,"11-13 years",9,5.54194017167699,10.9
2021-07-18,"14-17 years",25,11.7029692773651,14.9
2021-07-18,"5-10 years",23,7.3830587691478,9.4
2021-07-19,"11-13 years",27,16.625820515031,12.1
2021-07-19,"14-17 years",50,23.4059385547301,16.5
2021-07-19,"5-10 years",32,10.2720817657709,10.3
2021-07-20,"11-13 years",28,17.2415916452173,13.4
2021-07-20,"14-17 years",58,27.1508887234869,18.6
2021-07-20,"5-10 years",60,19.2601533108204,11.9
2021-07-21,"11-13 years",26,16.0100493848446,13.8
2021-07-21,"14-17 years",48,22.4697010125409,18.4
2021-07-21,"5-10 years",45,14.4451149831153,12.8
2021-07-22,"11-13 years",29,17.8573627754036,14.6
2021-07-22,"14-17 years",48,22.4697010125409,19.7
2021-07-22,"5-10 years",40,12.8401022072136,12.9
2021-07-23,"11-13 years",22,13.5469648640993,14.5
2021-07-23,"14-17 years",39,18.2566320726895,20.3
2021-07-23,"5-10 years",31,9.95107921059052,11.9
2021-07-24,"11-13 years",24,14.778507124472,14.5
2021-07-24,"14-17 years",27,12.6392068195543,19.7
2021-07-24,"5-10 years",30,9.63007665541018,12
2021-07-25,"11-13 years",10,6.15771130186332,14.6
2021-07-25,"14-17 years",19,8.89425665079744,19.3
2021-07-25,"5-10 years",19,6.09904854842645,11.8
2021-07-26,"11-13 years",22,13.5469648640993,14.2
2021-07-26,"14-17 years",26,12.1710880484597,17.7
2021-07-26,"5-10 years",37,11.8770945416726,12
2021-07-27,"11-13 years",21,12.931193733913,13.5
2021-07-27,"14-17 years",46,21.5334634703517,16.9
2021-07-27,"5-10 years",38,12.1980970968529,11
2021-07-28,"11-13 years",30,18.47313390559,13.9
2021-07-28,"14-17 years",51,23.8740573258247,17.1
2021-07-28,"5-10 years",72,23.1121839729844,12.2
2021-07-29,"11-13 years",32,19.7046761659626,14.2
2021-07-29,"14-17 years",68,31.8320764344329,18.5
2021-07-29,"5-10 years",72,23.1121839729844,13.7
2021-07-30,"11-13 years",32,19.7046761659626,15
2021-07-30,"14-17 years",45,21.0653446992571,18.9
2021-07-30,"5-10 years",64,20.5441635315417,15.2
2021-07-31,"11-13 years",27,16.625820515031,15.3
2021-07-31,"14-17 years",35,16.3841569883111,19.4
2021-07-31,"5-10 years",58,18.6181482004597,16.5
2021-08-01,"11-13 years",21,12.931193733913,16.3
2021-08-01,"14-17 years",30,14.0435631328381,20.1
2021-08-01,"5-10 years",35,11.2350894313119,17.2
2021-08-02,"11-13 years",17,10.4681092131676,15.8
2021-08-02,"14-17 years",33,15.4479194461219,20.6
2021-08-02,"5-10 years",52,16.6921328693776,17.9
2021-08-03,"11-13 years",28,17.2415916452173,16.4
2021-08-03,"14-17 years",55,25.7465324102031,21.2
2021-08-03,"5-10 years",72,23.1121839729844,19.5
2021-08-04,"11-13 years",44,27.0939297281986,17.7
2021-08-04,"14-17 years",64,29.9596013500545,22.1
2021-08-04,"5-10 years",67,21.5071711970827,19.3
2021-08-05,"11-13 years",28,17.2415916452173,17.3
2021-08-05,"14-17 years",48,22.4697010125409,20.7
2021-08-05,"5-10 years",69,22.1491763074434,19.1
2021-08-06,"11-13 years",40,24.6308452074533,18
2021-08-06,"14-17 years",40,18.7247508437841,20.4
2021-08-06,"5-10 years",65,20.8651660867221,19.2
2021-08-07,"11-13 years",25,15.3942782546583,17.9
2021-08-07,"14-17 years",34,15.9160382172165,20.3
2021-08-07,"5-10 years",46,14.7661175382956,18.6
2021-08-08,"11-13 years",17,10.4681092131676,17.5
2021-08-08,"14-17 years",26,12.1710880484597,20.1
2021-08-08,"5-10 years",28,8.9880715450495,18.3
2021-08-09,"11-13 years",23,14.1627359942856,18
2021-08-09,"14-17 years",38,17.7885133015949,20.4
2021-08-09,"5-10 years",46,14.7661175382956,18
2021-08-10,"11-13 years",56,34.4831832904346,20.5
2021-08-10,"14-17 years",52,24.3421760969193,20.2
2021-08-10,"5-10 years",70,22.4701788626237,17.9
2021-08-11,"11-13 years",45,27.709700858385,20.6
2021-08-11,"14-17 years",68,31.8320764344329,20.5
2021-08-11,"5-10 years",92,29.5322350765912,19.1
