"Date","Age","Case Count","Daily Rate per 100k","Seven-day Average Case Rate"
2021-08-02,"12-17 years",41,12.7019139615721,18
2021-08-02,"5-11 years",61,16.7234624695345,18.5
2021-08-03,"12-17 years",70,21.6861945685377,18.6
2021-08-03,"5-11 years",85,23.3031854083678,19.9
2021-08-04,"12-17 years",87,26.9528418208968,19.3
2021-08-04,"5-11 years",88,24.1256507757219,20.1
2021-08-05,"12-17 years",70,21.6861945685377,18.5
2021-08-05,"5-11 years",75,20.5616341838539,19.8
2021-08-06,"12-17 years",62,19.2077723321334,18.4
2021-08-06,"5-11 years",83,22.754875163465,20.1
2021-08-07,"12-17 years",50,15.4901389775269,18.6
2021-08-07,"5-11 years",55,15.0785317348262,19.3
2021-08-08,"12-17 years",34,10.5332945047183,18.3
2021-08-08,"5-11 years",37,10.1437395307013,19
2021-08-09,"12-17 years",53,16.4195473161785,18.9
2021-08-09,"5-11 years",54,14.8043766123748,18.7
2021-08-10,"12-17 years",84,26.0234334822452,19.5
2021-08-10,"5-11 years",94,25.7705815104302,19
2021-08-11,"12-17 years",94,29.1214612777506,19.8
2021-08-11,"5-11 years",111,30.4312185921038,19.9
2021-08-12,"12-17 years",62,19.2077723321334,19.4
2021-08-12,"5-11 years",72,19.7391688164998,19.8
2021-08-13,"12-17 years",91,28.192052939099,20.7
2021-08-13,"5-11 years",68,18.6425483266942,19.2
2021-08-14,"12-17 years",59,18.2783639934817,21.1
2021-08-14,"5-11 years",71,19.4650136940484,19.9
2021-08-15,"12-17 years",34,10.5332945047183,21.1
2021-08-15,"5-11 years",31,8.49880879599295,19.6
2021-08-16,"12-17 years",76,23.5450112458409,22.1
2021-08-16,"5-11 years",108,29.6087532247496,21.7
2021-08-17,"12-17 years",128,39.6547557824689,24.1
2021-08-17,"5-11 years",167,45.7839054493814,24.6
2021-08-18,"12-17 years",88,27.2626446004474,23.8
2021-08-18,"5-11 years",119,32.6244595717149,24.9
2021-08-19,"12-17 years",95,29.4312640573011,25.3
2021-08-19,"5-11 years",102,27.9638224900413,26.1
2021-08-20,"12-17 years",103,31.9096862937054,25.8
2021-08-20,"5-11 years",107,29.3345981022982,27.6
2021-08-21,"12-17 years",76,23.5450112458409,26.6
2021-08-21,"5-11 years",87,23.8514956532705,28.2
2021-08-22,"12-17 years",54,16.7293500957291,27.4
2021-08-22,"5-11 years",67,18.3683932042428,29.6
2021-08-23,"12-17 years",108,33.4587001914581,28.9
2021-08-23,"5-11 years",114,31.2536839594579,29.9
2021-08-24,"12-17 years",136,42.1331780188732,29.2
2021-08-24,"5-11 years",204,55.9276449800826,31.3
2021-08-25,"12-17 years",147,45.5410085939291,31.8
2021-08-25,"5-11 years",186,50.9928527759577,34
2021-08-26,"12-17 years",126,39.0351502233678,33.2
2021-08-26,"5-11 years",129,35.3660107962287,35
2021-08-27,"12-17 years",170,52.6664725235915,36.2
2021-08-27,"5-11 years",176,48.2513015514438,37.7
2021-08-28,"12-17 years",98,30.3606723959527,37.1
2021-08-28,"5-11 years",131,35.9143210411315,39.4
2021-08-29,"12-17 years",69,21.3763917889871,37.8
2021-08-29,"5-11 years",70,19.190858571597,39.6
2021-08-30,"12-17 years",148,45.8508113734796,39.6
2021-08-30,"5-11 years",122,33.446924939069,39.9
2021-08-31,"12-17 years",209,64.7487809260625,42.8
2021-08-31,"5-11 years",196,53.7344040004715,39.6
2021-09-01,"12-17 years",208,64.4389781465119,45.5
2021-09-01,"5-11 years",201,55.1051796127285,40.1
2021-09-02,"12-17 years",240,74.3526670921292,50.5
2021-09-02,"5-11 years",209,57.2984205923396,43.3
2021-09-03,"12-17 years",222,68.7762170602195,52.8
2021-09-03,"5-11 years",244,66.893849878138,45.9
2021-09-04,"12-17 years",133,41.2037696802216,54.4
2021-09-04,"5-11 years",161,44.1389747146731,47.1
2021-09-05,"12-17 years",94,29.1214612777506,55.5
2021-09-05,"5-11 years",123,33.7210800615204,49.2
2021-09-06,"12-17 years",81,25.0940251435936,52.5
2021-09-06,"5-11 years",92,25.2222712655275,48
2021-09-07,"12-17 years",175,54.2154864213442,51
2021-09-07,"5-11 years",187,51.2670078984091,47.7
2021-09-08,"12-17 years",254,78.6899060058367,53.1
2021-09-08,"5-11 years",290,79.5049855109018,51.1
2021-09-09,"12-17 years",266,82.4075393604431,54.2
2021-09-09,"5-11 years",277,75.9409689190338,53.8
2021-09-10,"12-17 years",188,58.2429225555012,52.7
2021-09-10,"5-11 years",237,64.9747640209784,53.5
2021-09-11,"12-17 years",125,38.7253474438173,52.4
2021-09-11,"5-11 years",169,46.3322156942841,53.9
2021-09-12,"12-17 years",89,27.5724473799979,52.1
2021-09-12,"5-11 years",125,34.2693903064232,53.9
2021-09-13,"12-17 years",114,35.3175168687613,53.6
2021-09-13,"5-11 years",174,47.7029913065411,57.1
2021-09-14,"12-17 years",183,56.6939086577485,53.9
2021-09-14,"5-11 years",231,63.32983328627,58.9
2021-09-15,"12-17 years",221,68.4664142806689,52.5
2021-09-15,"5-11 years",209,57.2984205923396,55.7
2021-09-16,"12-17 years",205,63.5095698078603,49.8
2021-09-16,"5-11 years",223,61.136592306659,53.6
2021-09-17,"12-17 years",116,35.9371224278624,46.6
2021-09-17,"5-11 years",145,39.7524927554509,50
2021-09-18,"12-17 years",91,28.192052939099,45.1
2021-09-18,"5-11 years",131,35.9143210411315,48.5
2021-09-19,"12-17 years",56,17.3489556548301,43.6
2021-09-19,"5-11 years",109,29.882908347201,47.9
2021-09-20,"12-17 years",143,44.3017974757269,44.9
2021-09-20,"5-11 years",149,40.8491132452564,46.9
2021-09-21,"12-17 years",169,52.3566697440409,44.3
2021-09-21,"5-11 years",198,54.2827142453743,45.6
2021-09-22,"12-17 years",193,59.7919364532539,43.1
2021-09-22,"5-11 years",175,47.9771464289925,44.3
2021-09-23,"12-17 years",171,52.976275303142,41.6
2021-09-23,"5-11 years",183,50.1703874086035,42.7
2021-09-24,"12-17 years",130,40.27436134157,42.2
2021-09-24,"5-11 years",155,42.4940439799647,43.1
2021-09-25,"12-17 years",87,26.9528418208968,42
2021-09-25,"5-11 years",124,33.9952351839718,42.8
2021-09-26,"12-17 years",58,17.9685612139312,42.1
2021-09-26,"5-11 years",85,23.3031854083678,41.9
2021-09-27,"12-17 years",99,30.6704751755033,40.1
2021-09-27,"5-11 years",112,30.7053737145552,40.4
2021-09-28,"12-17 years",189,58.5527253350517,41
2021-09-28,"5-11 years",217,59.4916615719506,41.2
2021-09-29,"12-17 years",152,47.0900224916818,39.2
2021-09-29,"5-11 years",209,57.2984205923396,42.5
2021-09-30,"12-17 years",154,47.7096280507829,38.5
2021-09-30,"5-11 years",207,56.7501103474368,43.4
2021-10-01,"12-17 years",110,34.0783057505592,37.6
2021-10-01,"5-11 years",186,50.9928527759577,44.6
2021-10-02,"12-17 years",88,27.2626446004474,37.6
2021-10-02,"5-11 years",134,36.7367864084856,45
2021-10-03,"12-17 years",64,19.8273778912344,37.9
2021-10-03,"5-11 years",111,30.4312185921038,46.1
2021-10-04,"12-17 years",118,36.5567279869635,38.7
2021-10-04,"5-11 years",149,40.8491132452564,47.5
2021-10-05,"12-17 years",189,58.5527253350517,38.7
2021-10-05,"5-11 years",235,64.4264537760756,48.2
2021-10-06,"12-17 years",178,55.1448947599958,39.9
2021-10-06,"5-11 years",227,62.2332127964645,48.9
2021-10-07,"12-17 years",136,42.1331780188732,39.1
2021-10-07,"5-11 years",217,59.4916615719506,49.3
2021-10-08,"12-17 years",107,33.1488974119076,38.9
2021-10-08,"5-11 years",173,47.4288361840897,48.8
2021-10-09,"12-17 years",58,17.9685612139312,37.6
2021-10-09,"5-11 years",106,29.0604429798469,47.7
2021-10-10,"12-17 years",95,29.4312640573011,39
2021-10-10,"5-11 years",172,47.1546810616383,50.1
2021-10-11,"12-17 years",85,26.3332362617957,37.5
2021-10-11,"5-11 years",129,35.3660107962287,49.3
2021-10-12,"12-17 years",162,50.1880502871872,36.3
2021-10-12,"5-11 years",224,61.4107474291103,48.9
2021-10-13,"12-17 years",119,36.866530766514,33.7
2021-10-13,"5-11 years",157,43.0423542248675,46.1
2021-10-14,"12-17 years",97,30.0508696164022,32
2021-10-14,"5-11 years",186,50.9928527759577,44.9
2021-10-15,"12-17 years",100,30.9802779550538,31.7
2021-10-15,"5-11 years",157,43.0423542248675,44.3
2021-10-16,"12-17 years",91,28.192052939099,33.1
2021-10-16,"5-11 years",138,37.8334068982912,45.5
2021-10-17,"12-17 years",56,17.3489556548301,31.4
2021-10-17,"5-11 years",64,17.5459278368887,41.3
2021-10-18,"12-17 years",121,37.4861363256151,33
2021-10-18,"5-11 years",161,44.1389747146731,42.6
2021-10-19,"12-17 years",128,39.6547557824689,31.5
2021-10-19,"5-11 years",176,48.2513015514438,40.7
2021-10-20,"12-17 years",192,59.4821336737033,34.7
2021-10-20,"5-11 years",312,85.5363982048323,46.8
2021-10-21,"12-17 years",117,36.246925207413,35.6
2021-10-21,"5-11 years",206,56.4759552249854,47.5
2021-10-22,"12-17 years",125,38.7253474438173,36.7
2021-10-22,"5-11 years",196,53.7344040004715,49.1
2021-10-23,"12-17 years",99,30.6704751755033,37.1
2021-10-23,"5-11 years",125,34.2693903064232,48.6
2021-10-24,"12-17 years",60,18.5881667730323,37.3
2021-10-24,"5-11 years",95,26.0447366328816,49.8
2021-10-25,"12-17 years",134,41.5135724597721,37.8
2021-10-25,"5-11 years",191,52.3636283882146,51
2021-10-26,"12-17 years",171,52.976275303142,39.7
2021-10-26,"5-11 years",239,65.5230742658811,53.4
2021-10-27,"12-17 years",152,47.0900224916818,38
2021-10-27,"5-11 years",211,57.8467308372423,49.5
2021-10-28,"12-17 years",134,41.5135724597721,38.7
2021-10-28,"5-11 years",209,57.2984205923396,49.6
2021-10-29,"12-17 years",114,35.3175168687613,38.2
2021-10-29,"5-11 years",187,51.2670078984091,49.2
2021-10-30,"12-17 years",38,11.7725056229205,35.5
2021-10-30,"5-11 years",70,19.190858571597,47.1
2021-10-31,"12-17 years",59,18.2783639934817,35.5
2021-10-31,"5-11 years",125,34.2693903064232,48.3
2021-11-01,"12-17 years",80,24.7842223640431,33.1
2021-11-01,"5-11 years",159,43.5906644697703,47
2021-11-02,"12-17 years",167,51.7370641849399,32.9
2021-11-02,"5-11 years",256,70.1837113475547,47.7
2021-11-03,"12-17 years",200,61.9605559101076,35.1
2021-11-03,"5-11 years",273,74.8443484292282,50.1
2021-11-04,"12-17 years",143,44.3017974757269,35.5
2021-11-04,"5-11 years",252,69.0870908577491,51.8
2021-11-05,"12-17 years",144,44.6116002552775,36.8
2021-11-05,"5-11 years",314,86.084708449735,56.8
2021-11-06,"12-17 years",52,16.109744536628,37.4
2021-11-06,"5-11 years",113,30.9795288370066,58.4
2021-11-07,"12-17 years",83,25.7136307026947,38.5
2021-11-07,"5-11 years",171,46.8805259391869,60.2
2021-11-08,"12-17 years",129,39.9645585620194,40.6
2021-11-08,"5-11 years",214,58.6691962045965,62.4
2021-11-09,"12-17 years",126,39.0351502233678,38.8
2021-11-09,"5-11 years",201,55.1051796127285,60.2
2021-11-10,"12-17 years",179,55.4546975395463,37.9
2021-11-10,"5-11 years",316,86.6330186946378,61.9
2021-11-11,"12-17 years",142,43.9919946961764,37.8
2021-11-11,"5-11 years",254,69.6354011026519,62
2021-11-12,"12-17 years",173,53.5958808622431,39.1
2021-11-12,"5-11 years",323,88.5521045517975,62.4
2021-11-13,"12-17 years",99,30.6704751755033,41.2
2021-11-13,"5-11 years",194,53.1860937555688,65.5
2021-11-14,"12-17 years",94,29.1214612777506,41.7
2021-11-14,"5-11 years",192,52.637783510666,66.3
2021-11-15,"12-17 years",96,29.7410668368517,40.2
2021-11-15,"5-11 years",177,48.5254566738952,64.9
2021-11-16,"12-17 years",159,49.2586419485356,41.7
2021-11-16,"5-11 years",331,90.7453455314086,70
2021-11-17,"12-17 years",161,49.8782475076366,40.9
2021-11-17,"5-11 years",276,75.6668137965824,68.4
2021-11-18,"12-17 years",139,43.0625863575248,40.8
2021-11-18,"5-11 years",286,78.4083650210962,69.7
2021-11-19,"12-17 years",134,41.5135724597721,39
2021-11-19,"5-11 years",226,61.9590576740131,65.9
2021-11-20,"12-17 years",91,28.192052939099,38.7
2021-11-20,"5-11 years",183,50.1703874086035,65.4
2021-11-21,"12-17 years",65,20.137180670785,37.4
2021-11-21,"5-11 years",147,40.3008030003537,63.7
2021-11-22,"12-17 years",70,21.6861945685377,36.2
2021-11-22,"5-11 years",160,43.8648195922217,63
2021-11-23,"12-17 years",119,36.866530766514,34.5
2021-11-23,"5-11 years",264,72.3769523271658,60.4
2021-11-24,"12-17 years",103,31.9096862937054,31.9
2021-11-24,"5-11 years",240,65.7972293883325,59
2021-11-25,"12-17 years",78,24.164616804942,29.2
2021-11-25,"5-11 years",118,32.3503044492635,52.4
2021-11-26,"12-17 years",32,9.91368894561722,24.7
2021-11-26,"5-11 years",62,16.9976175919859,46
2021-11-27,"12-17 years",73,22.6156029071893,23.9
2021-11-27,"5-11 years",117,32.0761493268121,43.4
2021-11-28,"12-17 years",71,21.9959973480882,24.2
2021-11-28,"5-11 years",104,28.5121327349441,41.7
2021-11-29,"12-17 years",91,28.192052939099,25.1
2021-11-29,"5-11 years",155,42.4940439799647,41.5
2021-11-30,"12-17 years",164,50.8076558462882,27.1
2021-11-30,"5-11 years",276,75.6668137965824,42
2021-12-01,"12-17 years",147,45.5410085939291,29
2021-12-01,"5-11 years",200,54.8310244902771,40.4
2021-12-02,"12-17 years",143,44.3017974757269,31.9
2021-12-02,"5-11 years",216,59.2175064494993,44.3
2021-12-03,"12-17 years",105,32.5292918528065,35.1
2021-12-03,"5-11 years",170,46.6063708167355,48.5
2021-12-04,"12-17 years",70,21.6861945685377,35
2021-12-04,"5-11 years",153,41.945733735062,49.9
2021-12-05,"12-17 years",47,14.5607306388753,33.9
2021-12-05,"5-11 years",101,27.6896673675899,49.8
2021-12-06,"12-17 years",64,19.8273778912344,32.8
2021-12-06,"5-11 years",107,29.3345981022982,47.9
2021-12-07,"12-17 years",94,29.1214612777506,29.7
2021-12-07,"5-11 years",140,38.381717143194,42.6
2021-12-08,"12-17 years",103,31.9096862937054,27.7
2021-12-08,"5-11 years",147,40.3008030003537,40.5
2021-12-09,"12-17 years",83,25.7136307026947,25
2021-12-09,"5-11 years",142,38.9300273880967,37.6
2021-12-10,"12-17 years",64,19.8273778912344,23.2
2021-12-10,"5-11 years",82,22.4807200410136,34.2
2021-12-11,"12-17 years",56,17.3489556548301,22.6
2021-12-11,"5-11 years",80,21.9324097961108,31.3
2021-12-12,"12-17 years",43,13.3215195206731,22.4
2021-12-12,"5-11 years",74,20.2874790614025,30.2
2021-12-13,"12-17 years",65,20.137180670785,22.5
2021-12-13,"5-11 years",80,21.9324097961108,29.2
2021-12-14,"12-17 years",94,29.1214612777506,22.5
2021-12-14,"5-11 years",100,27.4155122451385,27.6
2021-12-15,"12-17 years",75,23.2352084662904,21.2
2021-12-15,"5-11 years",83,22.754875163465,25.1
2021-12-16,"12-17 years",58,17.9685612139312,20.1
2021-12-16,"5-11 years",97,26.5930468777844,23.3
2021-12-17,"12-17 years",66,20.4469834503355,20.2
2021-12-17,"5-11 years",76,20.8357893063053,23.1
2021-12-18,"12-17 years",57,17.6587584343807,20.3
2021-12-18,"5-11 years",68,18.6425483266942,22.6
2021-12-19,"12-17 years",51,15.7999417570774,20.6
2021-12-19,"5-11 years",58,15.9009971021804,22
2021-12-20,"12-17 years",39,12.082308402471,19.5
2021-12-20,"5-11 years",52,14.256066367472,20.9
2021-12-21,"12-17 years",76,23.5450112458409,18.7
2021-12-21,"5-11 years",87,23.8514956532705,20.4
2021-12-22,"12-17 years",83,25.7136307026947,19
2021-12-22,"5-11 years",67,18.3683932042428,19.8
2021-12-23,"12-17 years",90,27.8822501595484,20.4
2021-12-23,"5-11 years",98,26.8672020002358,19.8
2021-12-24,"12-17 years",87,26.9528418208968,21.4
2021-12-24,"5-11 years",71,19.4650136940484,19.6
2021-12-25,"12-17 years",72,22.3058001276387,22
2021-12-25,"5-11 years",59,16.1751522246317,19.3
2021-12-26,"12-17 years",42,13.0117167411226,21.6
2021-12-26,"5-11 years",21,5.75725757147909,17.8
2021-12-27,"12-17 years",106,32.839094632357,24.6
2021-12-27,"5-11 years",76,20.8357893063053,18.8
2021-12-28,"12-17 years",192,59.4821336737033,29.7
2021-12-28,"5-11 years",134,36.7367864084856,20.6
2021-12-29,"12-17 years",203,62.8899642487592,35.1
2021-12-29,"5-11 years",152,41.6715786126106,23.9
2021-12-30,"12-17 years",291,90.1526088492066,43.9
2021-12-30,"5-11 years",186,50.9928527759577,27.4
2021-12-31,"12-17 years",224,69.3958226193205,50
2021-12-31,"5-11 years",229,62.7815230413673,33.6
2022-01-01,"12-17 years",249,77.140892108084,57.8
2022-01-01,"5-11 years",169,46.3322156942841,37.9
2022-01-02,"12-17 years",236,73.113455973927,66.4
2022-01-02,"5-11 years",170,46.6063708167355,43.7
2022-01-03,"12-17 years",355,109.979986740441,77.5
2022-01-03,"5-11 years",292,80.0532957558046,52.2
2022-01-04,"12-17 years",538,166.67389539819,92.8
2022-01-04,"5-11 years",422,115.693461674485,63.4
2022-01-05,"12-17 years",764,236.689323576611,117.6
2022-01-05,"5-11 years",483,132.416924144019,76.4
