"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2020-05-01,"Summit County",375,882.4
2020-05-01,"Tooele County",67,89.9
2020-05-01,"TriCounty",12,21.1
2020-05-01,"Utah County",1021,156.8
2020-05-01,"Wasatch County",156,441.9
2020-05-01,"Weber-Morgan",166,60.3
2020-05-02,"Bear River",63,33.3
2020-05-02,"Central Utah",24,29
2020-05-02,"Davis County",298,83
2020-05-02,"Salt Lake County",2702,231.8
2020-05-02,"San Juan",95,621.8
2020-05-02,"Southeast Utah",10,24.6
2020-05-02,"Southwest Utah",109,41.7
2020-05-02,"Summit County",376,884.7
2020-05-02,"Tooele County",68,91.3
2020-05-02,"TriCounty",12,21.1
2020-05-02,"Utah County",1070,164.3
2020-05-02,"Wasatch County",159,450.4
2020-05-02,"Weber-Morgan",167,60.7
2020-05-03,"Bear River",63,33.3
2020-05-03,"Central Utah",25,30.2
2020-05-03,"Davis County",298,83
2020-05-03,"Salt Lake County",2758,236.6
2020-05-03,"San Juan",111,726.5
2020-05-03,"Southeast Utah",10,24.6
2020-05-03,"Southwest Utah",115,44
2020-05-03,"Summit County",376,884.7
2020-05-03,"Tooele County",69,92.6
2020-05-03,"TriCounty",12,21.1
2020-05-03,"Utah County",1117,171.6
2020-05-03,"Wasatch County",165,467.4
2020-05-03,"Weber-Morgan",167,60.7
2020-05-04,"Bear River",63,33.3
2020-05-04,"Central Utah",25,30.2
2020-05-04,"Davis County",301,83.8
2020-05-04,"Salt Lake County",2820,242
2020-05-04,"San Juan",114,746.2
2020-05-04,"Southeast Utah",11,27
2020-05-04,"Southwest Utah",118,45.1
2020-05-04,"Summit County",380,894.1
2020-05-04,"Tooele County",69,92.6
2020-05-04,"TriCounty",12,21.1
2020-05-04,"Utah County",1163,178.6
2020-05-04,"Wasatch County",166,470.3
2020-05-04,"Weber-Morgan",173,62.9
2020-05-05,"Bear River",65,34.3
2020-05-05,"Central Utah",26,31.4
2020-05-05,"Davis County",307,85.5
2020-05-05,"Salt Lake County",2908,249.5
2020-05-05,"San Juan",121,792
2020-05-05,"Southeast Utah",11,27
2020-05-05,"Southwest Utah",124,47.4
2020-05-05,"Summit County",381,896.5
2020-05-05,"Tooele County",69,92.6
2020-05-05,"TriCounty",12,21.1
2020-05-05,"Utah County",1203,184.8
2020-05-05,"Wasatch County",170,481.6
2020-05-05,"Weber-Morgan",173,62.9
2020-05-06,"Bear River",65,34.3
2020-05-06,"Central Utah",27,32.6
2020-05-06,"Davis County",314,87.4
2020-05-06,"Salt Lake County",3001,257.5
2020-05-06,"San Juan",128,837.8
2020-05-06,"Southeast Utah",11,27
2020-05-06,"Southwest Utah",128,49
2020-05-06,"Summit County",381,896.5
2020-05-06,"Tooele County",70,93.9
2020-05-06,"TriCounty",12,21.1
2020-05-06,"Utah County",1215,186.6
2020-05-06,"Wasatch County",173,490.1
2020-05-06,"Weber-Morgan",173,62.9
2020-05-07,"Bear River",67,35.4
2020-05-07,"Central Utah",27,32.6
2020-05-07,"Davis County",318,88.5
2020-05-07,"Salt Lake County",3097,265.7
2020-05-07,"San Juan",132,864
2020-05-07,"Southeast Utah",11,27
2020-05-07,"Southwest Utah",133,50.9
2020-05-07,"Summit County",381,896.5
2020-05-07,"Tooele County",72,96.6
2020-05-07,"TriCounty",12,21.1
2020-05-07,"Utah County",1283,197.1
2020-05-07,"Wasatch County",175,495.8
2020-05-07,"Weber-Morgan",184,66.9
2020-05-08,"Bear River",72,38
2020-05-08,"Central Utah",27,32.6
2020-05-08,"Davis County",325,90.5
2020-05-08,"Salt Lake County",3197,274.3
2020-05-08,"San Juan",143,936
2020-05-08,"Southeast Utah",11,27
2020-05-08,"Southwest Utah",151,57.8
2020-05-08,"Summit County",382,898.8
2020-05-08,"Tooele County",76,102
2020-05-08,"TriCounty",14,24.6
2020-05-08,"Utah County",1314,201.8
2020-05-08,"Wasatch County",177,501.4
2020-05-08,"Weber-Morgan",188,68.3
2020-05-09,"Bear River",78,41.2
2020-05-09,"Central Utah",28,33.8
2020-05-09,"Davis County",335,93.3
2020-05-09,"Salt Lake County",3281,281.5
2020-05-09,"San Juan",148,968.7
2020-05-09,"Southeast Utah",11,27
2020-05-09,"Southwest Utah",160,61.2
2020-05-09,"Summit County",382,898.8
2020-05-09,"Tooele County",78,104.7
2020-05-09,"TriCounty",14,24.6
2020-05-09,"Utah County",1341,206
2020-05-09,"Wasatch County",178,504.2
2020-05-09,"Weber-Morgan",194,70.5
2020-05-10,"Bear River",81,42.8
2020-05-10,"Central Utah",28,33.8
2020-05-10,"Davis County",337,93.8
2020-05-10,"Salt Lake County",3356,287.9
2020-05-10,"San Juan",150,981.8
2020-05-10,"Southeast Utah",11,27
2020-05-10,"Southwest Utah",165,63.1
2020-05-10,"Summit County",383,901.2
2020-05-10,"Tooele County",78,104.7
2020-05-10,"TriCounty",14,24.6
2020-05-10,"Utah County",1355,208.1
2020-05-10,"Wasatch County",184,521.2
2020-05-10,"Weber-Morgan",202,73.4
2020-05-11,"Bear River",81,42.8
2020-05-11,"Central Utah",28,33.8
2020-05-11,"Davis County",339,94.4
2020-05-11,"Salt Lake County",3404,292.1
2020-05-11,"San Juan",152,994.9
2020-05-11,"Southeast Utah",11,27
2020-05-11,"Southwest Utah",165,63.1
2020-05-11,"Summit County",387,910.6
2020-05-11,"Tooele County",79,106
2020-05-11,"TriCounty",14,24.6
2020-05-11,"Utah County",1362,209.2
2020-05-11,"Wasatch County",185,524.1
2020-05-11,"Weber-Morgan",210,76.3
2020-05-12,"Bear River",84,44.3
2020-05-12,"Central Utah",29,35
2020-05-12,"Davis County",343,95.5
2020-05-12,"Salt Lake County",3524,302.4
2020-05-12,"San Juan",152,994.9
2020-05-12,"Southeast Utah",11,27
2020-05-12,"Southwest Utah",178,68.1
2020-05-12,"Summit County",390,917.7
2020-05-12,"Tooele County",84,112.7
2020-05-12,"TriCounty",14,24.6
2020-05-12,"Utah County",1394,214.1
2020-05-12,"Wasatch County",186,526.9
2020-05-12,"Weber-Morgan",211,76.7
2020-05-13,"Bear River",84,44.3
2020-05-13,"Central Utah",29,35
2020-05-13,"Davis County",348,96.9
2020-05-13,"Salt Lake County",3594,308.4
2020-05-13,"San Juan",155,1014.5
2020-05-13,"Southeast Utah",11,27
2020-05-13,"Southwest Utah",185,70.8
2020-05-13,"Summit County",390,917.7
2020-05-13,"Tooele County",85,114.1
2020-05-13,"TriCounty",14,24.6
2020-05-13,"Utah County",1430,219.6
2020-05-13,"Wasatch County",190,538.2
2020-05-13,"Weber-Morgan",214,77.8
2020-05-14,"Bear River",85,44.9
2020-05-14,"Central Utah",29,35
2020-05-14,"Davis County",353,98.3
2020-05-14,"Salt Lake County",3697,317.2
2020-05-14,"San Juan",159,1040.7
2020-05-14,"Southeast Utah",12,29.5
2020-05-14,"Southwest Utah",199,76.1
2020-05-14,"Summit County",394,927.1
2020-05-14,"Tooele County",87,116.8
2020-05-14,"TriCounty",14,24.6
2020-05-14,"Utah County",1450,222.7
2020-05-14,"Wasatch County",198,560.9
2020-05-14,"Weber-Morgan",216,78.5
2020-05-15,"Bear River",88,46.4
2020-05-15,"Central Utah",29,35
2020-05-15,"Davis County",362,100.8
2020-05-15,"Salt Lake County",3773,323.7
2020-05-15,"San Juan",178,1165.1
2020-05-15,"Southeast Utah",12,29.5
2020-05-15,"Southwest Utah",209,79.9
2020-05-15,"Summit County",397,934.1
2020-05-15,"Tooele County",94,126.2
2020-05-15,"TriCounty",15,26.4
2020-05-15,"Utah County",1465,225
2020-05-15,"Wasatch County",201,569.4
2020-05-15,"Weber-Morgan",223,81.1
2020-05-16,"Bear River",89,47
2020-05-16,"Central Utah",29,35
2020-05-16,"Davis County",367,102.2
2020-05-16,"Salt Lake County",3869,332
2020-05-16,"San Juan",203,1328.7
2020-05-16,"Southeast Utah",12,29.5
2020-05-16,"Southwest Utah",219,83.8
2020-05-16,"Summit County",398,936.5
2020-05-16,"Tooele County",94,126.2
2020-05-16,"TriCounty",15,26.4
2020-05-16,"Utah County",1493,229.3
2020-05-16,"Wasatch County",204,577.9
2020-05-16,"Weber-Morgan",226,82.1
2020-05-17,"Bear River",90,47.5
2020-05-17,"Central Utah",29,35
2020-05-17,"Davis County",369,102.7
2020-05-17,"Salt Lake County",3927,336.9
2020-05-17,"San Juan",234,1531.6
2020-05-17,"Southeast Utah",13,31.9
2020-05-17,"Southwest Utah",239,91.4
2020-05-17,"Summit County",398,936.5
2020-05-17,"Tooele County",96,128.8
2020-05-17,"TriCounty",17,29.9
2020-05-17,"Utah County",1516,232.9
2020-05-17,"Wasatch County",205,580.7
2020-05-17,"Weber-Morgan",233,84.7
2020-05-18,"Bear River",90,47.5
2020-05-18,"Central Utah",29,35
2020-05-18,"Davis County",371,103.3
2020-05-18,"Salt Lake County",4007,343.8
2020-05-18,"San Juan",244,1597.1
2020-05-18,"Southeast Utah",14,34.4
2020-05-18,"Southwest Utah",246,94.1
2020-05-18,"Summit County",401,943.6
2020-05-18,"Tooele County",104,139.6
2020-05-18,"TriCounty",17,29.9
2020-05-18,"Utah County",1533,235.5
2020-05-18,"Wasatch County",213,603.4
2020-05-18,"Weber-Morgan",234,85.1
2020-05-19,"Bear River",94,49.6
2020-05-19,"Central Utah",30,36.2
2020-05-19,"Davis County",384,106.9
2020-05-19,"Salt Lake County",4117,353.2
2020-05-19,"San Juan",252,1649.4
2020-05-19,"Southeast Utah",14,34.4
2020-05-19,"Southwest Utah",261,99.8
2020-05-19,"Summit County",401,943.6
2020-05-19,"Tooele County",105,140.9
2020-05-19,"TriCounty",17,29.9
2020-05-19,"Utah County",1566,240.5
2020-05-19,"Wasatch County",219,620.4
2020-05-19,"Weber-Morgan",242,88
2020-05-20,"Bear River",98,51.7
2020-05-20,"Central Utah",31,37.4
2020-05-20,"Davis County",394,109.7
2020-05-20,"Salt Lake County",4209,361.1
2020-05-20,"San Juan",256,1675.6
2020-05-20,"Southeast Utah",15,36.9
2020-05-20,"Southwest Utah",273,104.4
2020-05-20,"Summit County",402,945.9
2020-05-20,"Tooele County",105,140.9
2020-05-20,"TriCounty",17,29.9
2020-05-20,"Utah County",1588,243.9
2020-05-20,"Wasatch County",223,631.7
2020-05-20,"Weber-Morgan",251,91.2
2020-05-21,"Bear River",99,52.3
2020-05-21,"Central Utah",33,39.8
2020-05-21,"Davis County",400,111.3
2020-05-21,"Salt Lake County",4310,369.8
2020-05-21,"San Juan",260,1701.8
2020-05-21,"Southeast Utah",16,39.3
2020-05-21,"Southwest Utah",283,108.2
2020-05-21,"Summit County",402,945.9
2020-05-21,"Tooele County",109,146.3
2020-05-21,"TriCounty",18,31.6
2020-05-21,"Utah County",1645,252.7
2020-05-21,"Wasatch County",229,648.7
2020-05-21,"Weber-Morgan",252,91.6
2020-05-22,"Bear River",103,54.4
2020-05-22,"Central Utah",33,39.8
2020-05-22,"Davis County",405,112.7
2020-05-22,"Salt Lake County",4431,380.2
2020-05-22,"San Juan",264,1728
2020-05-22,"Southeast Utah",17,41.8
2020-05-22,"Southwest Utah",296,113.2
2020-05-22,"Summit County",402,945.9
2020-05-22,"Tooele County",114,153
2020-05-22,"TriCounty",18,31.6
2020-05-22,"Utah County",1669,256.4
2020-05-22,"Wasatch County",231,654.4
2020-05-22,"Weber-Morgan",256,93.1
2020-05-23,"Bear River",104,54.9
2020-05-23,"Central Utah",33,39.8
2020-05-23,"Davis County",411,114.4
2020-05-23,"Salt Lake County",4506,386.6
2020-05-23,"San Juan",272,1780.3
2020-05-23,"Southeast Utah",19,46.7
2020-05-23,"Southwest Utah",307,117.4
2020-05-23,"Summit County",403,948.3
2020-05-23,"Tooele County",116,155.7
2020-05-23,"TriCounty",18,31.6
2020-05-23,"Utah County",1695,260.3
2020-05-23,"Wasatch County",235,665.7
2020-05-23,"Weber-Morgan",260,94.5
2020-05-24,"Bear River",104,54.9
2020-05-24,"Central Utah",33,39.8
2020-05-24,"Davis County",415,115.5
2020-05-24,"Salt Lake County",4571,392.2
2020-05-24,"San Juan",276,1806.5
2020-05-24,"Southeast Utah",20,49.1
2020-05-24,"Southwest Utah",326,124.7
2020-05-24,"Summit County",404,950.6
2020-05-24,"Tooele County",116,155.7
2020-05-24,"TriCounty",18,31.6
2020-05-24,"Utah County",1717,263.7
2020-05-24,"Wasatch County",241,682.7
2020-05-24,"Weber-Morgan",269,97.8
2020-05-25,"Bear River",106,55.9
2020-05-25,"Central Utah",33,39.8
2020-05-25,"Davis County",418,116.4
2020-05-25,"Salt Lake County",4621,396.5
2020-05-25,"San Juan",280,1832.7
2020-05-25,"Southeast Utah",20,49.1
2020-05-25,"Southwest Utah",332,127
2020-05-25,"Summit County",404,950.6
2020-05-25,"Tooele County",116,155.7
2020-05-25,"TriCounty",18,31.6
2020-05-25,"Utah County",1737,266.8
2020-05-25,"Wasatch County",247,699.7
2020-05-25,"Weber-Morgan",273,99.2
2020-05-26,"Bear River",112,59.1
2020-05-26,"Central Utah",33,39.8
2020-05-26,"Davis County",422,117.5
2020-05-26,"Salt Lake County",4669,400.6
2020-05-26,"San Juan",280,1832.7
2020-05-26,"Southeast Utah",22,54.1
2020-05-26,"Southwest Utah",337,128.9
2020-05-26,"Summit County",406,955.3
2020-05-26,"Tooele County",117,157
2020-05-26,"TriCounty",18,31.6
2020-05-26,"Utah County",1748,268.5
2020-05-26,"Wasatch County",252,713.9
2020-05-26,"Weber-Morgan",274,99.6
2020-05-27,"Bear River",117,61.8
2020-05-27,"Central Utah",34,41
2020-05-27,"Davis County",432,120.3
2020-05-27,"Salt Lake County",4817,413.3
2020-05-27,"San Juan",290,1898.2
2020-05-27,"Southeast Utah",22,54.1
2020-05-27,"Southwest Utah",362,138.5
2020-05-27,"Summit County",407,957.7
2020-05-27,"Tooele County",124,166.4
2020-05-27,"TriCounty",18,31.6
2020-05-27,"Utah County",1774,272.5
2020-05-27,"Wasatch County",253,716.7
2020-05-27,"Weber-Morgan",277,100.7
2020-05-28,"Bear River",159,83.9
2020-05-28,"Central Utah",38,45.9
2020-05-28,"Davis County",447,124.4
2020-05-28,"Salt Lake County",4987,427.9
2020-05-28,"San Juan",293,1917.8
2020-05-28,"Southeast Utah",22,54.1
2020-05-28,"Southwest Utah",388,148.4
2020-05-28,"Summit County",411,967.1
2020-05-28,"Tooele County",127,170.4
2020-05-28,"TriCounty",18,31.6
2020-05-28,"Utah County",1823,280
2020-05-28,"Wasatch County",260,736.5
2020-05-28,"Weber-Morgan",287,104.3
2020-05-29,"Bear River",194,102.4
2020-05-29,"Central Utah",38,45.9
2020-05-29,"Davis County",458,127.5
2020-05-29,"Salt Lake County",5112,438.6
2020-05-29,"San Juan",298,1950.5
2020-05-29,"Southeast Utah",23,56.5
2020-05-29,"Southwest Utah",425,162.6
2020-05-29,"Summit County",411,967.1
2020-05-29,"Tooele County",131,175.8
2020-05-29,"TriCounty",20,35.2
2020-05-29,"Utah County",1868,286.9
2020-05-29,"Wasatch County",266,753.5
2020-05-29,"Weber-Morgan",293,106.5
2020-05-30,"Bear River",224,118.2
2020-05-30,"Central Utah",38,45.9
2020-05-30,"Davis County",466,129.7
2020-05-30,"Salt Lake County",5232,448.9
2020-05-30,"San Juan",311,2035.6
2020-05-30,"Southeast Utah",23,56.5
2020-05-30,"Southwest Utah",444,169.8
2020-05-30,"Summit County",414,974.1
2020-05-30,"Tooele County",133,178.5
2020-05-30,"TriCounty",20,35.2
2020-05-30,"Utah County",1929,296.3
2020-05-30,"Wasatch County",276,781.9
2020-05-30,"Weber-Morgan",299,108.7
2020-05-31,"Bear River",255,134.6
2020-05-31,"Central Utah",39,47.1
2020-05-31,"Davis County",473,131.7
2020-05-31,"Salt Lake County",5331,457.4
2020-05-31,"San Juan",313,2048.7
2020-05-31,"Southeast Utah",23,56.5
2020-05-31,"Southwest Utah",458,175.2
2020-05-31,"Summit County",414,974.1
2020-05-31,"Tooele County",135,181.2
2020-05-31,"TriCounty",20,35.2
2020-05-31,"Utah County",1965,301.8
2020-05-31,"Wasatch County",287,813
2020-05-31,"Weber-Morgan",303,110.1
2020-06-01,"Bear River",275,145.1
2020-06-01,"Central Utah",39,47.1
2020-06-01,"Davis County",477,132.8
2020-06-01,"Salt Lake County",5442,466.9
2020-06-01,"San Juan",319,2088
2020-06-01,"Southeast Utah",25,61.4
2020-06-01,"Southwest Utah",482,184.4
2020-06-01,"Summit County",415,976.5
2020-06-01,"Tooele County",138,185.2
2020-06-01,"TriCounty",20,35.2
2020-06-01,"Utah County",1989,305.5
2020-06-01,"Wasatch County",289,818.7
2020-06-01,"Weber-Morgan",308,112
2020-06-02,"Bear River",312,164.7
2020-06-02,"Central Utah",39,47.1
2020-06-02,"Davis County",492,137
2020-06-02,"Salt Lake County",5594,480
2020-06-02,"San Juan",319,2088
2020-06-02,"Southeast Utah",25,61.4
2020-06-02,"Southwest Utah",504,192.8
2020-06-02,"Summit County",416,978.8
2020-06-02,"Tooele County",139,186.5
2020-06-02,"TriCounty",20,35.2
2020-06-02,"Utah County",2021,310.4
2020-06-02,"Wasatch County",303,858.4
2020-06-02,"Weber-Morgan",315,114.5
2020-06-03,"Bear River",340,179.5
2020-06-03,"Central Utah",39,47.1
2020-06-03,"Davis County",508,141.4
2020-06-03,"Salt Lake County",5743,492.7
2020-06-03,"San Juan",322,2107.6
2020-06-03,"Southeast Utah",25,61.4
2020-06-03,"Southwest Utah",529,202.3
2020-06-03,"Summit County",418,983.6
2020-06-03,"Tooele County",144,193.3
2020-06-03,"TriCounty",20,35.2
2020-06-03,"Utah County",2081,319.6
2020-06-03,"Wasatch County",313,886.7
2020-06-03,"Weber-Morgan",329,119.6
2020-06-04,"Bear River",494,260.7
2020-06-04,"Central Utah",42,50.7
2020-06-04,"Davis County",521,145
2020-06-04,"Salt Lake County",5892,505.5
2020-06-04,"San Juan",327,2140.3
2020-06-04,"Southeast Utah",27,66.3
2020-06-04,"Southwest Utah",559,213.8
2020-06-04,"Summit County",421,990.6
2020-06-04,"Tooele County",147,197.3
2020-06-04,"TriCounty",20,35.2
2020-06-04,"Utah County",2141,328.8
2020-06-04,"Wasatch County",317,898
2020-06-04,"Weber-Morgan",351,127.6
2020-06-05,"Bear River",709,374.2
2020-06-05,"Central Utah",45,54.3
2020-06-05,"Davis County",540,150.3
2020-06-05,"Salt Lake County",6074,521.1
2020-06-05,"San Juan",340,2225.4
2020-06-05,"Southeast Utah",27,66.3
2020-06-05,"Southwest Utah",588,224.9
2020-06-05,"Summit County",425,1000
2020-06-05,"Tooele County",148,198.6
2020-06-05,"TriCounty",20,35.2
2020-06-05,"Utah County",2187,335.9
2020-06-05,"Wasatch County",326,923.5
2020-06-05,"Weber-Morgan",376,136.7
2020-06-06,"Bear River",735,387.9
2020-06-06,"Central Utah",47,56.7
2020-06-06,"Davis County",551,153.4
2020-06-06,"Salt Lake County",6167,529.1
2020-06-06,"San Juan",340,2225.4
2020-06-06,"Southeast Utah",27,66.3
2020-06-06,"Southwest Utah",621,237.5
2020-06-06,"Summit County",434,1021.2
2020-06-06,"Tooele County",150,201.3
2020-06-06,"TriCounty",21,36.9
2020-06-06,"Utah County",2268,348.4
2020-06-06,"Wasatch County",334,946.2
2020-06-06,"Weber-Morgan",388,141
2020-06-07,"Bear River",776,409.6
2020-06-07,"Central Utah",48,57.9
2020-06-07,"Davis County",567,157.8
2020-06-07,"Salt Lake County",6302,540.7
2020-06-07,"San Juan",340,2225.4
2020-06-07,"Southeast Utah",27,66.3
2020-06-07,"Southwest Utah",641,245.2
2020-06-07,"Summit County",437,1028.3
2020-06-07,"Tooele County",152,204
2020-06-07,"TriCounty",22,38.7
2020-06-07,"Utah County",2320,356.3
2020-06-07,"Wasatch County",335,949
2020-06-07,"Weber-Morgan",399,145
2020-06-08,"Bear River",800,422.2
2020-06-08,"Central Utah",48,57.9
2020-06-08,"Davis County",579,161.2
2020-06-08,"Salt Lake County",6408,549.8
2020-06-08,"San Juan",344,2251.6
2020-06-08,"Southeast Utah",27,66.3
2020-06-08,"Southwest Utah",659,252.1
2020-06-08,"Summit County",438,1030.6
2020-06-08,"Tooele County",155,208
2020-06-08,"TriCounty",22,38.7
2020-06-08,"Utah County",2337,359
2020-06-08,"Wasatch County",337,954.7
2020-06-08,"Weber-Morgan",408,148.3
2020-06-09,"Bear River",839,442.8
2020-06-09,"Central Utah",50,60.3
2020-06-09,"Davis County",592,164.8
2020-06-09,"Salt Lake County",6583,564.8
2020-06-09,"San Juan",346,2264.7
2020-06-09,"Southeast Utah",27,66.3
2020-06-09,"Southwest Utah",686,262.4
2020-06-09,"Summit County",441,1037.7
2020-06-09,"Tooele County",155,208
2020-06-09,"TriCounty",23,40.4
2020-06-09,"Utah County",2378,365.3
2020-06-09,"Wasatch County",338,957.5
2020-06-09,"Weber-Morgan",415,150.8
2020-06-10,"Bear River",874,461.3
2020-06-10,"Central Utah",53,64
2020-06-10,"Davis County",614,170.9
2020-06-10,"Salt Lake County",6767,580.6
2020-06-10,"San Juan",353,2310.5
2020-06-10,"Southeast Utah",27,66.3
2020-06-10,"Southwest Utah",723,276.5
2020-06-10,"Summit County",441,1037.7
2020-06-10,"Tooele County",156,209.4
2020-06-10,"TriCounty",27,47.5
2020-06-10,"Utah County",2443,375.2
2020-06-10,"Wasatch County",342,968.8
2020-06-10,"Weber-Morgan",425,154.5
2020-06-11,"Bear River",927,489.3
2020-06-11,"Central Utah",60,72.4
2020-06-11,"Davis County",626,174.3
2020-06-11,"Salt Lake County",6939,595.4
2020-06-11,"San Juan",359,2349.8
2020-06-11,"Southeast Utah",27,66.3
2020-06-11,"Southwest Utah",742,283.8
2020-06-11,"Summit County",441,1037.7
2020-06-11,"Tooele County",160,214.7
2020-06-11,"TriCounty",27,47.5
2020-06-11,"Utah County",2488,382.1
2020-06-11,"Wasatch County",343,971.7
2020-06-11,"Weber-Morgan",442,160.7
2020-06-12,"Bear River",954,503.5
2020-06-12,"Central Utah",70,84.5
2020-06-12,"Davis County",642,178.7
2020-06-12,"Salt Lake County",7150,613.5
2020-06-12,"San Juan",360,2356.3
2020-06-12,"Southeast Utah",28,68.8
2020-06-12,"Southwest Utah",783,299.5
2020-06-12,"Summit County",443,1042.4
2020-06-12,"Tooele County",165,221.4
2020-06-12,"TriCounty",29,51
2020-06-12,"Utah County",2545,390.9
2020-06-12,"Wasatch County",344,974.5
2020-06-12,"Weber-Morgan",470,170.8
2020-06-13,"Bear River",978,516.2
2020-06-13,"Central Utah",74,89.3
2020-06-13,"Davis County",661,184
2020-06-13,"Salt Lake County",7312,627.4
2020-06-13,"San Juan",366,2395.6
2020-06-13,"Southeast Utah",28,68.8
2020-06-13,"Southwest Utah",808,309
2020-06-13,"Summit County",445,1047.1
2020-06-13,"Tooele County",168,225.5
2020-06-13,"TriCounty",30,52.7
2020-06-13,"Utah County",2602,399.7
2020-06-13,"Wasatch County",351,994.3
2020-06-13,"Weber-Morgan",500,181.7
2020-06-14,"Bear River",1012,534.1
2020-06-14,"Central Utah",76,91.7
2020-06-14,"Davis County",673,187.3
2020-06-14,"Salt Lake County",7479,641.7
2020-06-14,"San Juan",372,2434.9
2020-06-14,"Southeast Utah",28,68.8
2020-06-14,"Southwest Utah",829,317.1
2020-06-14,"Summit County",445,1047.1
2020-06-14,"Tooele County",174,233.5
2020-06-14,"TriCounty",30,52.7
2020-06-14,"Utah County",2648,406.7
2020-06-14,"Wasatch County",352,997.2
2020-06-14,"Weber-Morgan",508,184.6
2020-06-15,"Bear River",1038,547.9
2020-06-15,"Central Utah",78,94.1
2020-06-15,"Davis County",689,191.8
2020-06-15,"Salt Lake County",7622,654
2020-06-15,"San Juan",374,2448
2020-06-15,"Southeast Utah",28,68.8
2020-06-15,"Southwest Utah",858,328.2
2020-06-15,"Summit County",446,1049.4
2020-06-15,"Tooele County",181,242.9
2020-06-15,"TriCounty",31,54.5
2020-06-15,"Utah County",2710,416.2
2020-06-15,"Wasatch County",357,1011.3
2020-06-15,"Weber-Morgan",532,193.4
2020-06-16,"Bear River",1091,575.8
2020-06-16,"Central Utah",80,96.6
2020-06-16,"Davis County",715,199
2020-06-16,"Salt Lake County",7843,672.9
2020-06-16,"San Juan",376,2461.1
2020-06-16,"Southeast Utah",28,68.8
2020-06-16,"Southwest Utah",891,340.8
2020-06-16,"Summit County",449,1056.5
2020-06-16,"Tooele County",182,244.3
2020-06-16,"TriCounty",33,58
2020-06-16,"Utah County",2768,425.2
2020-06-16,"Wasatch County",363,1028.3
2020-06-16,"Weber-Morgan",547,198.8
2020-06-17,"Bear River",1120,591.1
2020-06-17,"Central Utah",81,97.8
2020-06-17,"Davis County",736,204.9
2020-06-17,"Salt Lake County",8102,695.1
2020-06-17,"San Juan",384,2513.4
2020-06-17,"Southeast Utah",29,71.2
2020-06-17,"Southwest Utah",926,354.2
2020-06-17,"Summit County",451,1061.2
