"County","Week Date","7-day average percent positivity by county"
"Emery",2020-06-12,0
"Emery",2020-06-13,0
"Emery",2020-06-14,4.55
"Emery",2020-06-15,4.35
"Emery",2020-06-16,4.17
"Emery",2020-06-17,4.17
"Emery",2020-06-18,3.7
"Emery",2020-06-19,3.33
"Emery",2020-06-20,3.85
"Emery",2020-06-21,0
"Emery",2020-06-22,0
"Emery",2020-06-23,0
"Emery",2020-06-24,0
"Emery",2020-06-25,0
"Emery",2020-06-26,0
"Emery",2020-06-27,0
"Emery",2020-06-28,0
"Emery",2020-06-29,0
"Emery",2020-06-30,0
"Emery",2020-07-01,0
"Emery",2020-07-02,0
"Emery",2020-07-03,0
"Emery",2020-07-04,0
"Emery",2020-07-05,0
"Emery",2020-07-06,0
"Emery",2020-07-07,0
"Emery",2020-07-08,0
"Emery",2020-07-09,0
"Emery",2020-07-10,0
"Emery",2020-07-11,0
"Emery",2020-07-12,0
"Emery",2020-07-13,2.94
"Emery",2020-07-14,3.33
"Emery",2020-07-15,2.7
"Emery",2020-07-16,3.23
"Emery",2020-07-17,5.88
"Emery",2020-07-18,6.25
"Emery",2020-07-19,6.45
"Emery",2020-07-20,3.23
"Emery",2020-07-21,2.94
"Emery",2020-07-22,3.85
"Emery",2020-07-23,6.9
"Emery",2020-07-24,7.69
"Emery",2020-07-25,7.14
"Emery",2020-07-26,6.9
"Emery",2020-07-27,6.45
"Emery",2020-07-28,6.45
"Emery",2020-07-29,6.9
"Emery",2020-07-30,3.57
"Emery",2020-07-31,0
"Emery",2020-08-01,0
"Emery",2020-08-02,0
"Emery",2020-08-03,0
"Emery",2020-08-04,0
"Emery",2020-08-05,0
"Emery",2020-08-06,0
"Emery",2020-08-07,0
"Emery",2020-08-08,0
"Emery",2020-08-09,0
"Emery",2020-08-10,0
"Emery",2020-08-11,0
"Emery",2020-08-12,0
"Emery",2020-08-13,0
"Emery",2020-08-14,0
"Emery",2020-08-15,0
"Emery",2020-08-16,0
"Emery",2020-08-17,0
"Emery",2020-08-18,0
"Emery",2020-08-19,0
"Emery",2020-08-20,0
"Emery",2020-08-21,0
"Emery",2020-08-22,0
"Emery",2020-08-23,0
"Emery",2020-08-24,0
"Emery",2020-08-25,0
"Emery",2020-08-26,0
"Emery",2020-08-27,0
"Emery",2020-08-28,0
"Emery",2020-08-29,0
"Emery",2020-08-30,0
"Emery",2020-08-31,8.7
"Emery",2020-09-01,12
"Emery",2020-09-02,12.5
"Emery",2020-09-03,11.11
"Emery",2020-09-04,10.71
"Emery",2020-09-05,10
"Emery",2020-09-06,9.09
"Emery",2020-09-07,3.45
"Emery",2020-09-08,0
"Emery",2020-09-09,0
"Emery",2020-09-10,0
"Emery",2020-09-11,0
"Emery",2020-09-12,0
"Emery",2020-09-13,0
"Emery",2020-09-14,0
"Emery",2020-09-15,4
"Emery",2020-09-16,4.55
"Emery",2020-09-17,3.45
"Emery",2020-09-18,3.03
"Emery",2020-09-19,3.03
"Emery",2020-09-20,3.23
"Emery",2020-09-21,4.88
"Emery",2020-09-22,14.89
"Emery",2020-09-23,15.38
"Emery",2020-09-24,17.39
"Emery",2020-09-25,25
"Emery",2020-09-26,25
"Emery",2020-09-27,25
"Emery",2020-09-28,31.82
"Emery",2020-09-29,21.62
"Emery",2020-09-30,24.32
"Emery",2020-10-01,26.32
"Emery",2020-10-02,17.14
"Emery",2020-10-03,16.67
"Emery",2020-10-04,15.79
"Emery",2020-10-05,8.57
"Emery",2020-10-06,8.33
"Emery",2020-10-07,2.86
"Emery",2020-10-08,0
"Emery",2020-10-09,0
"Emery",2020-10-10,0
"Emery",2020-10-11,0
"Emery",2020-10-12,9.52
"Emery",2020-10-13,12
"Emery",2020-10-14,12.96
"Emery",2020-10-15,12.73
"Emery",2020-10-16,17.19
"Emery",2020-10-17,17.74
"Emery",2020-10-18,17.46
"Emery",2020-10-19,10.45
"Emery",2020-10-20,10.34
"Emery",2020-10-21,10.34
"Emery",2020-10-22,10.78
"Emery",2020-10-23,9.57
"Emery",2020-10-24,10.53
"Emery",2020-10-25,10.42
"Emery",2020-10-26,14.14
"Emery",2020-10-27,16.36
"Emery",2020-10-28,17.74
"Emery",2020-10-29,23.96
"Emery",2020-10-30,24.27
"Emery",2020-10-31,25.24
"Emery",2020-11-01,29.63
"Emery",2020-11-02,31.19
"Emery",2020-11-03,30.28
"Emery",2020-11-04,30.93
"Emery",2020-11-05,31.46
"Emery",2020-11-06,28.74
"Emery",2020-11-07,26.74
"Emery",2020-11-08,25.58
"Emery",2020-11-09,24.47
"Emery",2020-11-10,30.56
"Emery",2020-11-11,28.45
"Emery",2020-11-12,26.05
"Emery",2020-11-13,26.89
"Emery",2020-11-14,27.12
"Emery",2020-11-15,25.22
"Emery",2020-11-16,24.76
"Emery",2020-11-17,13.64
"Emery",2020-11-18,15.56
"Emery",2020-11-19,17.28
"Emery",2020-11-20,16.05
"Emery",2020-11-21,16.67
"Emery",2020-11-22,16.09
"Emery",2020-11-23,17.98
"Emery",2020-11-24,21.28
"Emery",2020-11-25,20.45
"Emery",2020-11-26,20.51
"Emery",2020-11-27,22.22
"Emery",2020-11-28,22.06
"Emery",2020-11-29,26.87
"Emery",2020-11-30,25.88
"Emery",2020-12-01,18.79
"Emery",2020-12-02,19.16
"Emery",2020-12-03,18.44
"Emery",2020-12-04,19.37
"Emery",2020-12-05,19.9
"Emery",2020-12-06,18.23
"Emery",2020-12-07,18.82
"Emery",2020-12-08,23.86
"Emery",2020-12-09,25.3
"Emery",2020-12-10,27.66
"Emery",2020-12-11,25
"Emery",2020-12-12,26.67
"Emery",2020-12-13,25.56
"Emery",2020-12-14,26.47
"Emery",2020-12-15,29.63
"Emery",2020-12-16,30.84
"Emery",2020-12-17,29.47
"Emery",2020-12-18,29.79
"Emery",2020-12-19,27.66
"Emery",2020-12-20,27.84
"Emery",2020-12-21,25.49
"Emery",2020-12-22,22.94
"Emery",2020-12-23,20
"Emery",2020-12-24,20.83
"Emery",2020-12-25,21.95
"Emery",2020-12-26,21.95
"Emery",2020-12-27,20.73
"Emery",2020-12-28,17.24
"Emery",2020-12-29,19.57
"Emery",2020-12-30,28.3
"Emery",2020-12-31,33.82
"Emery",2021-01-01,34.72
"Emery",2021-01-02,33.78
"Emery",2021-01-03,34.21
"Emery",2021-01-04,25.69
"Emery",2021-01-05,26.23
"Emery",2021-01-06,21.71
"Emery",2021-01-07,17.29
"Emery",2021-01-08,15.94
"Emery",2021-01-09,15.56
"Emery",2021-01-10,15.5
"Emery",2021-01-11,19.61
"Emery",2021-01-12,14.1
"Emery",2021-01-13,15.15
"Emery",2021-01-14,14.29
"Emery",2021-01-15,16.07
"Emery",2021-01-16,16.07
"Emery",2021-01-17,17.86
"Emery",2021-01-18,12
"Emery",2021-01-19,12.82
"Emery",2021-01-20,13.95
"Emery",2021-01-21,11.96
"Emery",2021-01-22,12.15
"Emery",2021-01-23,12.61
"Emery",2021-01-24,11.71
"Emery",2021-01-25,12.6
"Emery",2021-01-26,12.37
"Emery",2021-01-27,10.99
"Emery",2021-01-28,16.48
"Emery",2021-01-29,19.32
"Emery",2021-01-30,21.21
"Emery",2021-01-31,21.78
"Emery",2021-02-01,25.86
"Emery",2021-02-02,26.56
"Emery",2021-02-03,27.69
"Emery",2021-02-04,25
"Emery",2021-02-05,23.14
"Emery",2021-02-06,23.85
"Emery",2021-02-07,24.07
"Emery",2021-02-08,25
"Emery",2021-02-09,24.69
"Emery",2021-02-10,22.08
"Emery",2021-02-11,23.19
"Emery",2021-02-12,23.44
"Emery",2021-02-13,19.35
"Emery",2021-02-14,18.33
"Emery",2021-02-15,10
"Emery",2021-02-16,10.61
"Emery",2021-02-17,13.04
"Emery",2021-02-18,14.71
"Emery",2021-02-19,16.9
"Emery",2021-02-20,18.31
"Emery",2021-02-21,18.99
"Emery",2021-02-22,21.25
"Emery",2021-02-23,21.74
"Emery",2021-02-24,21.74
"Emery",2021-02-25,21.33
"Emery",2021-02-26,17.57
"Emery",2021-02-27,16.44
"Emery",2021-02-28,17.65
"Emery",2021-03-01,17.65
"Emery",2021-03-02,15.07
"Emery",2021-03-03,12.68
"Emery",2021-03-04,6.43
"Emery",2021-03-05,7.69
"Emery",2021-03-06,9.3
"Emery",2021-03-07,8.24
"Emery",2021-03-08,8.33
"Emery",2021-03-09,10.92
"Emery",2021-03-10,12.79
"Emery",2021-03-11,28.36
"Emery",2021-03-12,32.39
"Emery",2021-03-13,30.88
"Emery",2021-03-14,31.88
"Emery",2021-03-15,33.33
"Emery",2021-03-16,22.58
"Emery",2021-03-17,19.19
"Emery",2021-03-18,19.05
"Emery",2021-03-19,17.48
"Emery",2021-03-20,16.5
"Emery",2021-03-21,17.14
"Emery",2021-03-22,16.83
"Emery",2021-03-23,21.67
"Emery",2021-03-24,22.64
"Emery",2021-03-25,25
"Emery",2021-03-26,18.6
"Emery",2021-03-27,19.05
"Emery",2021-03-28,15.38
"Emery",2021-03-29,7.55
"Emery",2021-03-30,6.67
"Emery",2021-03-31,7.94
"Emery",2021-04-01,4.84
"Emery",2021-04-02,6.56
"Emery",2021-04-03,7.46
"Emery",2021-04-04,7.46
"Emery",2021-04-05,8.51
"Emery",2021-04-06,9.09
"Emery",2021-04-07,7.5
"Emery",2021-04-08,7.5
"Emery",2021-04-09,5.41
"Emery",2021-04-10,3.23
"Emery",2021-04-11,3.23
"Emery",2021-04-12,0
"Emery",2021-04-13,1.92
"Emery",2021-04-14,1.92
"Emery",2021-04-15,1.89
"Emery",2021-04-16,1.82
"Emery",2021-04-17,1.67
"Emery",2021-04-18,1.69
"Emery",2021-04-19,2.27
"Emery",2021-04-20,0
"Emery",2021-04-21,0
"Emery",2021-04-22,0
"Emery",2021-04-23,0
"Emery",2021-04-24,1.79
"Emery",2021-04-25,1.72
"Emery",2021-04-26,3.61
"Emery",2021-04-27,5.56
"Emery",2021-04-28,5.8
"Emery",2021-04-29,6.67
"Emery",2021-04-30,6.9
"Emery",2021-05-01,5.17
"Emery",2021-05-02,5.36
"Emery",2021-05-03,4.55
"Emery",2021-05-04,2.33
"Emery",2021-05-05,4.08
"Emery",2021-05-06,4.26
"Emery",2021-05-07,4.08
"Emery",2021-05-08,3.85
"Emery",2021-05-09,3.64
"Emery",2021-05-10,5.17
"Emery",2021-05-11,5.08
"Emery",2021-05-12,3.85
"Emery",2021-05-13,3.57
"Emery",2021-05-14,4.92
"Emery",2021-05-15,5.36
"Emery",2021-05-16,5.66
"Emery",2021-05-17,5.56
"Emery",2021-05-18,5.71
"Emery",2021-05-19,4.55
"Emery",2021-05-20,6.1
"Emery",2021-05-21,6.85
"Emery",2021-05-22,6.67
"Emery",2021-05-23,6.33
"Emery",2021-05-24,4.55
"Emery",2021-05-25,3.08
"Emery",2021-05-26,5.77
"Emery",2021-05-27,5.41
"Emery",2021-05-28,6.58
"Emery",2021-05-29,8
"Emery",2021-05-30,8.33
"Emery",2021-05-31,9.86
"Emery",2021-06-01,14.04
"Emery",2021-06-02,12.5
"Emery",2021-06-03,10.42
"Emery",2021-06-04,6.67
"Emery",2021-06-05,4.44
"Emery",2021-06-06,4.26
"Emery",2021-06-07,2.22
"Emery",2021-06-08,0
"Emery",2021-06-09,0
"Emery",2021-06-10,0
"Emery",2021-06-11,0
"Emery",2021-06-12,0
"Emery",2021-06-13,0
"Emery",2021-06-14,4.65
"Emery",2021-06-15,4.88
"Emery",2021-06-16,6.25
"Emery",2021-06-17,11.11
"Emery",2021-06-18,15.15
"Emery",2021-06-19,16.67
"Emery",2021-06-20,16.67
"Emery",2021-06-21,13.64
"Emery",2021-06-22,15.79
"Emery",2021-06-23,13.04
"Emery",2021-06-24,13.64
"Emery",2021-06-25,9.09
"Emery",2021-06-26,9.09
"Emery",2021-06-27,11.11
"Emery",2021-06-28,25
"Emery",2021-06-29,21.21
"Emery",2021-06-30,20
"Emery",2021-07-01,16.67
"Emery",2021-07-02,15
"Emery",2021-07-03,15.38
"Emery",2021-07-04,13.89
"Emery",2021-07-05,2.5
"Emery",2021-07-06,12.5
"Emery",2021-07-07,11.63
"Emery",2021-07-08,9.09
"Emery",2021-07-09,11.11
"Emery",2021-07-10,11.11
"Emery",2021-07-11,11.11
"Emery",2021-07-12,13.04
"Emery",2021-07-13,4.55
"Emery",2021-07-14,5
"Emery",2021-07-15,4.35
"Emery",2021-07-16,2.38
"Emery",2021-07-17,4.65
"Emery",2021-07-18,4.88
"Emery",2021-07-19,8.7
"Emery",2021-07-20,9.09
"Emery",2021-07-21,11.63
"Emery",2021-07-22,15.15
"Emery",2021-07-23,16.67
"Emery",2021-07-24,16.67
"Emery",2021-07-25,16.67
"Emery",2021-07-26,10.53
"Emery",2021-07-27,16.67
"Emery",2021-07-28,18.52
"Emery",2021-07-29,17.24
"Emery",2021-07-30,14.71
"Emery",2021-07-31,12.12
"Emery",2021-08-01,11.43
"Emery",2021-08-02,10.81
"Emery",2021-08-03,7.89
"Emery",2021-08-04,2.7
"Emery",2021-08-05,2.5
"Emery",2021-08-06,2.22
"Emery",2021-08-07,2.22
"Emery",2021-08-08,2.22
"Emery",2021-08-09,3.64
"Emery",2021-08-10,2.04
"Emery",2021-08-11,3.77
"Emery",2021-08-12,3.92
"Emery",2021-08-13,5.66
"Emery",2021-08-14,5.45
"Emery",2021-08-15,8.77
"Emery",2021-08-16,12.28
"Emery",2021-08-17,22.08
"Emery",2021-08-18,22.67
"Emery",2021-08-19,24.66
"Emery",2021-08-20,25.33
"Emery",2021-08-21,26.32
"Emery",2021-08-22,26.67
"Emery",2021-08-23,26.83
"Emery",2021-08-24,22.37
"Emery",2021-08-25,22.22
"Emery",2021-08-26,25
"Emery",2021-08-27,27.47
"Emery",2021-08-28,27.78
"Emery",2021-08-29,25.27
"Emery",2021-08-30,24.07
"Emery",2021-08-31,23.81
"Emery",2021-09-01,21.55
"Emery",2021-09-02,16.54
"Emery",2021-09-03,15.04
"Emery",2021-09-04,16.3
"Emery",2021-09-05,17.29
"Emery",2021-09-06,19.42
"Emery",2021-09-07,21.14
"Emery",2021-09-08,25.86
"Emery",2021-09-09,27.97
"Emery",2021-09-10,31.58
"Emery",2021-09-11,30.36
"Emery",2021-09-12,29.91
"Emery",2021-09-13,25.76
"Emery",2021-09-14,26.96
"Emery",2021-09-15,27.59
"Emery",2021-09-16,35.24
"Emery",2021-09-17,35.42
"Emery",2021-09-18,36.08
"Emery",2021-09-19,35.79
"Emery",2021-09-20,34.07
"Emery",2021-09-21,33.33
"Emery",2021-09-22,33.77
"Emery",2021-09-23,29.73
"Emery",2021-09-24,24.49
"Emery",2021-09-25,25.77
"Emery",2021-09-26,27.27
"Emery",2021-09-27,33.93
"Emery",2021-09-28,30.71
"Emery",2021-09-29,27.69
"Emery",2021-09-30,26.98
"Emery",2021-10-01,30.56
"Emery",2021-10-02,30
"Emery",2021-10-03,30.48
"Emery",2021-10-04,29.13
"Emery",2021-10-05,29.17
"Emery",2021-10-06,31.31
"Emery",2021-10-07,28.71
"Emery",2021-10-08,29.29
"Emery",2021-10-09,28.04
"Emery",2021-10-10,27.27
"Emery",2021-10-11,29.09
"Emery",2021-10-12,31.9
"Emery",2021-10-13,33.04
"Emery",2021-10-14,35.83
"Emery",2021-10-15,36.84
"Emery",2021-10-16,37.19
"Emery",2021-10-17,35.54
"Emery",2021-10-18,32
"Emery",2021-10-19,34.23
"Emery",2021-10-20,32.8
"Emery",2021-10-21,30.16
"Emery",2021-10-22,29.13
"Emery",2021-10-23,31.58
"Emery",2021-10-24,34.31
"Emery",2021-10-25,37.86
"Emery",2021-10-26,38.31
"Emery",2021-10-27,41.78
"Emery",2021-10-28,42.86
"Emery",2021-10-29,43.61
"Emery",2021-10-30,42.54
"Emery",2021-10-31,41.22
"Emery",2021-11-01,41.54
"Emery",2021-11-02,39.2
